prefix,sim_day_index,sim_year,julian,legacy_frdp_mm,open_proxy_frdp_mm,legacy_wat_frozwt_mm,open_wat_frozwt_mm
p37,1419,4,323,17.2,175.00000000000003,0.46,26.075
p37,1420,4,324,12.0,175.00000000000003,0.0,26.075
p37,1421,4,325,10.0,175.00000000000003,0.0,26.075
p37,1422,4,326,20.0,175.00000000000003,0.06,26.075
p37,1423,4,327,10.0,175.00000000000003,0.0,26.075
p37,1424,4,328,5.0,175.00000000000003,0.0,26.075
p37,1425,4,329,0.0,175.00000000000003,0.0,26.075
p37,1426,4,330,0.0,200.0,0.0,29.8
p37,1427,4,331,0.0,200.0,0.0,29.8
p37,1428,4,332,0.0,200.0,0.0,29.8
p37,1429,4,333,0.0,200.0,0.0,29.8
p37,1430,4,334,0.0,200.0,0.0,29.8
p37,1431,4,335,0.0,200.0,0.0,29.8
p37,1432,4,336,0.0,200.0,0.0,29.8
p37,1433,4,337,0.0,200.0,0.0,29.8
p37,1434,4,338,0.0,200.0,0.0,29.8
p37,1435,4,339,0.0,200.0,0.0,29.8
p37,1436,4,340,0.0,200.0,0.0,29.8
p37,1437,4,341,0.0,200.0,0.0,29.8
p37,1438,4,342,5.0,200.0,0.0,29.8
p37,1439,4,343,0.0,200.0,0.0,29.8
p37,1440,4,344,5.0,200.0,0.0,29.8
p37,1441,4,345,5.0,200.0,0.08,29.8
p37,1442,4,346,5.0,200.0,0.0,29.8
p37,1443,4,347,0.0,200.0,0.0,29.8
p37,1444,4,348,0.0,200.0,0.0,29.8
p37,1445,4,349,0.0,200.0,0.0,29.8
p37,1446,4,350,5.0,200.0,0.0,29.8
p37,1447,4,351,0.0,200.0,0.0,29.8
p37,1448,4,352,0.0,200.0,0.0,29.8
p37,1449,4,353,5.0,200.0,0.0,29.8
p37,1450,4,354,5.0,200.0,0.0,29.8
p37,1451,4,355,5.0,200.0,0.18,29.8
p37,1452,4,356,5.0,200.0,0.41,29.8
p37,1453,4,357,5.0,200.0,0.41,29.8
p37,1454,4,358,5.0,200.0,0.41,29.8
p37,1455,4,359,5.0,200.0,0.41,29.8
p37,1456,4,360,5.0,200.0,0.41,29.8
p37,1457,4,361,20.0,200.0,4.51,29.8
p37,1458,4,362,37.8,200.0,8.37,29.8
p37,1459,4,363,51.0,200.0,11.68,29.8
p37,1460,4,364,61.1,200.0,14.09,29.8
p37,1461,4,365,66.5,200.0,15.13,29.8
p37,1462,5,1,73.3,200.0,16.84,29.8
p37,1463,5,2,78.6,200.0,17.93,29.8
p37,1464,5,3,86.2,200.0,19.85,29.8
p37,1465,5,4,94.4,200.0,21.91,29.8
p37,1466,5,5,102.5,200.0,23.87,29.8
p37,1467,5,6,108.1,200.0,25.24,29.8
p37,1468,5,7,118.2,200.0,28.07,29.8
p37,1469,5,8,127.5,200.0,30.75,29.8
p37,1470,5,9,136.6,200.0,33.41,29.8
p37,1471,5,10,140.0,200.0,34.57,29.8
p37,1472,5,11,147.9,200.0,36.64,29.8
p37,1473,5,12,153.7,200.0,38.45,29.8
p37,1474,5,13,163.4,200.0,41.33,29.8
p37,1475,5,14,176.5,200.0,45.16,29.8
p37,1476,5,15,191.1,200.0,49.65,29.8
p37,1477,5,16,200.0,200.0,52.58,29.8
p37,1478,5,17,209.1,200.0,54.94,29.8
p37,1479,5,18,220.0,200.0,58.31,29.8
p37,1480,5,19,229.5,200.0,61.01,29.8
p37,1481,5,20,240.0,200.0,64.02,29.8
p37,1482,5,21,245.9,200.0,65.97,29.8
p37,1483,5,22,251.0,200.0,67.46,29.8
p37,1484,5,23,255.1,200.0,68.62,29.8
p37,1485,5,24,260.0,200.0,70.18,29.8
p37,1486,5,25,263.2,200.0,71.18,29.8
p37,1487,5,26,267.1,200.0,72.33,29.8
p37,1488,5,27,269.7,200.0,73.08,29.8
p37,1489,5,28,272.1,200.0,73.78,29.8
p37,1490,5,29,275.5,200.0,74.78,29.8
p37,1491,5,30,281.6,200.0,76.79,29.8
p37,1492,5,31,287.3,200.0,78.46,29.8
p37,1493,5,32,291.2,200.0,79.57,29.8
p37,1494,5,33,294.7,200.0,80.61,29.8
p37,1495,5,34,300.0,200.0,82.15,29.8
p37,1496,5,35,303.9,200.0,83.51,29.8
p37,1497,5,36,307.8,200.0,84.65,29.8
p37,1498,5,37,311.8,200.0,85.8,29.8
p37,1499,5,38,317.3,200.0,87.43,29.8
p37,1500,5,39,322.6,200.0,89.21,29.8
p37,1501,5,40,328.2,200.0,90.83,29.8
p37,1502,5,41,333.2,200.0,92.31,29.8
p37,1503,5,42,337.0,200.0,93.4,29.8
p37,1504,5,43,340.0,200.0,94.47,29.8
p37,1505,5,44,343.5,200.0,95.54,29.8
p37,1506,5,45,346.0,200.0,96.25,29.8
p37,1507,5,46,348.5,200.0,96.98,29.8
p37,1508,5,47,350.6,200.0,97.6,29.8
p37,1509,5,48,352.6,200.0,98.18,29.8
p37,1510,5,49,353.3,200.0,98.4,29.8
p37,1511,5,50,353.7,200.0,98.5,29.8
p37,1512,5,51,357.1,200.0,99.48,29.8
p37,1513,5,52,361.3,200.0,100.93,29.8
p37,1514,5,53,364.2,200.0,101.78,29.8
p37,1515,5,54,366.7,200.0,102.5,29.8
p37,1516,5,55,369.8,200.0,103.42,29.8
p37,1517,5,56,372.1,200.0,104.08,29.8
p37,1518,5,57,376.0,200.0,105.23,29.8
p37,1519,5,58,378.7,200.0,106.01,29.8
p37,1520,5,59,380.0,200.0,106.74,29.8
p37,1521,5,60,382.6,200.0,107.37,29.8
p37,1522,5,61,384.6,200.0,107.95,29.8
p37,1523,5,62,385.8,200.0,108.3,29.8
p37,1524,5,63,386.5,200.0,108.53,29.8
p37,1525,5,64,386.8,200.0,108.61,29.8
p37,1526,5,65,387.6,200.0,108.83,29.8
p37,1527,5,66,389.6,200.0,109.42,29.8
p37,1528,5,67,393.2,200.0,110.45,29.8
p37,1529,5,68,398.4,200.0,111.97,29.8
p37,1530,5,69,400.0,200.0,112.9,29.8
p37,1531,5,70,403.0,200.0,113.53,29.8
p37,1532,5,71,404.2,200.0,113.88,29.8
p37,1533,5,72,406.2,200.0,114.48,29.8
p37,1534,5,73,406.6,200.0,99.86,29.8
p37,1535,5,74,406.6,200.0,95.9,29.8
p37,1536,5,75,406.6,200.0,91.83,29.8
p37,1537,5,76,406.6,200.0,85.75,29.8
p37,1538,5,77,406.6,200.0,77.23,29.8
p37,1539,5,78,406.6,200.0,72.04,29.8
p37,1540,5,79,406.6,200.0,58.23,29.8
p37,1541,5,80,406.6,200.0,48.46,29.8
p37,1542,5,81,406.6,200.0,34.8,29.8
p37,1543,5,82,406.6,200.0,24.06,29.8
p37,1544,5,83,406.6,200.0,22.19,29.8
p37,1545,5,84,406.6,200.0,17.81,29.8
p37,1546,5,85,406.6,200.0,13.75,29.8
p37,1547,5,86,406.6,200.0,8.7,29.8
p37,1548,5,87,406.6,200.0,6.43,29.8
p37,1549,5,88,406.6,200.0,4.09,29.8
p37,1550,5,89,420.0,200.0,0.5,29.8
p37,1551,5,90,420.0,200.0,0.0,29.8
p37,1553,5,92,5.0,0.0,0.0,0.0
p37,1554,5,93,24.0,0.0,0.25,0.0
p37,1555,5,94,10.0,0.0,0.0,0.0
p37,1556,5,95,36.3,83.33333333333334,1.33,12.416666666666668
p37,1557,5,96,31.7,83.33333333333334,5.38,12.416666666666668
p37,1558,5,97,40.0,83.33333333333334,0.0,12.416666666666668
p37,1560,5,99,0.0,0.0,0.0,0.0
p37,1561,5,100,10.0,0.0,0.0,0.0
p37,1562,5,101,5.0,0.0,0.0,0.0
p37,1571,5,110,0.0,0.0,0.0,0.0
p37,1579,5,118,5.0,0.0,0.0,0.0
p37,1580,5,119,5.0,0.0,0.0,0.0
p37,1581,5,120,5.0,0.0,0.0,0.0
p37,1587,5,126,0.0,0.0,0.0,0.0
p37,1759,5,298,0.0,0.0,0.0,0.0
p37,1760,5,299,0.0,0.0,0.0,0.0
p37,1764,5,303,0.0,0.0,0.0,0.0
p37,1765,5,304,0.0,0.0,0.0,0.0
p37,1766,5,305,0.0,0.0,0.0,0.0
p37,1771,5,310,0.0,0.0,0.0,0.0
p37,1774,5,313,0.0,0.0,0.0,0.0
p37,1775,5,314,0.0,0.0,0.0,0.0
p37,1776,5,315,0.0,0.0,0.0,0.0
p37,1777,5,316,0.0,0.0,0.0,0.0
p37,1779,5,318,0.0,0.0,0.0,0.0
p37,1780,5,319,0.0,0.0,0.0,0.0
p37,1781,5,320,0.0,0.0,0.0,0.0
p37,1782,5,321,0.0,0.0,0.0,0.0
p37,1783,5,322,0.0,0.0,0.0,0.0
p37,1784,5,323,5.0,56.66666666666668,0.0,8.443333333333333
p37,1785,5,324,0.0,56.66666666666668,0.0,8.443333333333333
p37,1786,5,325,0.0,56.66666666666668,0.0,8.443333333333333
p37,1787,5,326,0.0,91.66666666666667,0.0,13.658333333333333
p37,1788,5,327,0.0,91.66666666666667,0.0,13.658333333333333
p37,1789,5,328,0.0,91.66666666666667,0.0,13.658333333333333
p37,1790,5,329,0.0,91.66666666666667,0.0,13.658333333333333
p37,1791,5,330,0.0,91.66666666666667,0.0,13.658333333333333
p37,1792,5,331,0.0,91.66666666666667,0.0,13.658333333333333
p37,1793,5,332,0.0,111.66666666666667,0.0,16.638333333333335
p37,1794,5,333,0.0,195.0,0.0,29.055
p37,1795,5,334,0.0,195.0,0.0,29.055
p37,1796,5,335,0.0,195.0,0.0,29.055
p37,1797,5,336,0.0,195.0,0.0,29.055
p37,1798,5,337,0.0,195.0,0.0,29.055
p37,1799,5,338,0.0,195.0,0.0,29.055
p37,1800,5,339,0.0,195.0,0.0,29.055
p37,1801,5,340,0.0,200.0,0.0,29.8
p37,1802,5,341,0.0,200.0,0.0,29.8
p37,1803,5,342,0.0,200.0,0.0,29.8
p37,1804,5,343,0.0,200.0,0.0,29.8
p37,1805,5,344,0.0,200.0,0.0,29.8
p37,1806,5,345,5.0,200.0,0.02,29.8
p37,1807,5,346,5.0,200.0,0.0,29.8
p37,1808,5,347,5.0,200.0,0.0,29.8
p37,1809,5,348,5.0,200.0,0.0,29.8
p37,1810,5,349,0.0,200.0,0.0,29.8
p37,1811,5,350,0.0,200.0,0.0,29.8
p37,1812,5,351,0.0,200.0,0.0,29.8
p37,1813,5,352,5.0,200.0,0.01,29.8
p37,1814,5,353,5.0,200.0,0.0,29.8
p37,1815,5,354,0.0,200.0,0.0,29.8
p37,1816,5,355,0.0,200.0,0.0,29.8
p37,1817,5,356,0.0,200.0,0.0,29.8
p37,1818,5,357,5.0,200.0,0.01,29.8
p37,1819,5,358,5.0,200.0,0.0,29.8
p37,1820,5,359,5.0,200.0,0.0,29.8
p37,1821,5,360,5.0,200.0,0.0,29.8
p37,1822,5,361,5.0,200.0,0.0,29.8
p37,1823,5,362,5.0,200.0,0.02,29.8
p37,1824,5,363,5.0,200.0,0.1,29.8
p37,1825,5,364,5.0,200.0,0.01,29.8
p37,1826,5,365,5.0,200.0,0.15,29.8
p37,1827,6,1,5.0,200.0,0.49,29.8
p37,1828,6,2,5.0,200.0,0.49,29.8
p37,1829,6,3,5.0,200.0,0.49,29.8
p37,1830,6,4,5.0,200.0,0.49,29.8
p37,1831,6,5,5.0,200.0,0.49,29.8
p37,1832,6,6,5.0,200.0,0.49,29.8
p37,1833,6,7,5.0,200.0,0.49,29.8
p37,1834,6,8,5.0,200.0,0.49,29.8
p37,1835,6,9,5.0,200.0,0.49,29.8
p37,1836,6,10,5.0,200.0,0.49,29.8
p37,1837,6,11,5.0,200.0,0.49,29.8
p37,1838,6,12,5.0,200.0,0.49,29.8
p37,1839,6,13,5.0,200.0,0.49,29.8
p37,1840,6,14,5.0,200.0,0.49,29.8
p37,1841,6,15,5.0,200.0,0.49,29.8
p37,1842,6,16,5.0,200.0,0.49,29.8
p37,1843,6,17,5.0,200.0,0.49,29.8
p37,1844,6,18,5.3,200.0,1.25,29.8
p37,1845,6,19,10.0,200.0,2.0,29.8
p37,1846,6,20,12.1,200.0,2.74,29.8
p37,1847,6,21,16.1,200.0,3.55,29.8
p37,1848,6,22,20.0,200.0,4.54,29.8
p37,1849,6,23,24.7,200.0,5.62,29.8
p37,1850,6,24,30.0,200.0,7.11,29.8
p37,1851,6,25,35.4,200.0,8.15,29.8
p37,1852,6,26,40.0,200.0,9.31,29.8
p37,1853,6,27,42.4,200.0,9.89,29.8
p37,1854,6,28,46.0,200.0,10.57,29.8
p37,1855,6,29,50.0,200.0,11.38,29.8
p37,1856,6,30,52.9,200.0,12.19,29.8
p37,1857,6,31,55.1,200.0,12.61,29.8
p37,1858,6,32,58.1,200.0,13.12,29.8
p37,1859,6,33,60.0,200.0,13.84,29.8
p37,1860,6,34,62.3,200.0,14.15,29.8
p37,1861,6,35,67.6,200.0,14.99,29.8
p37,1862,6,36,74.3,200.0,16.49,29.8
p37,1863,6,37,80.0,200.0,18.0,29.8
p37,1864,6,38,86.8,200.0,19.16,29.8
p37,1865,6,39,92.6,200.0,20.59,29.8
p37,1866,6,40,95.2,200.0,21.03,29.8
p37,1867,6,41,100.0,200.0,21.9,29.8
p37,1868,6,42,106.0,200.0,23.4,29.8
p37,1869,6,43,110.0,200.0,24.81,29.8
p37,1870,6,44,116.5,200.0,26.16,29.8
p37,1871,6,45,120.0,200.0,27.34,29.8
p37,1872,6,46,123.7,200.0,28.14,29.8
p37,1873,6,47,127.3,200.0,29.02,29.8
p37,1874,6,48,130.0,200.0,29.76,29.8
p37,1875,6,49,130.0,200.0,29.98,29.8
p37,1876,6,50,131.9,200.0,30.39,29.8
p37,1877,6,51,132.8,200.0,30.63,29.8
p37,1878,6,52,134.3,200.0,31.0,29.8
p37,1879,6,53,135.3,200.0,31.23,29.8
p37,1880,6,54,136.0,200.0,31.4,29.8
p37,1881,6,55,136.9,200.0,31.63,29.8
p37,1882,6,56,137.7,200.0,31.81,29.8
p37,1883,6,57,140.0,200.0,32.38,29.8
p37,1884,6,58,140.0,200.0,32.61,29.8
p37,1885,6,59,142.6,200.0,33.3,29.8
p37,1886,6,60,146.9,200.0,34.37,29.8
p37,1887,6,61,150.0,200.0,35.61,29.8
p37,1888,6,62,153.6,200.0,36.3,29.8
p37,1889,6,63,154.6,200.0,36.56,29.8
p37,1890,6,64,155.4,200.0,36.76,29.8
p37,1891,6,65,155.9,200.0,36.91,29.8
p37,1892,6,66,157.2,200.0,37.25,29.8
p37,1893,6,67,160.0,200.0,38.17,29.8
p37,1894,6,68,161.9,200.0,38.75,29.8
p37,1895,6,69,162.7,200.0,38.97,29.8
p37,1896,6,70,163.0,200.0,39.04,29.8
p37,1897,6,71,163.0,0.0,38.51,0.0
p37,1898,6,72,163.0,0.0,33.53,0.0
p37,1899,6,73,163.0,0.0,28.71,0.0
p37,1900,6,74,163.0,0.0,23.44,0.0
p37,1901,6,75,163.0,0.0,17.29,0.0
p37,1902,6,76,163.0,0.0,12.07,0.0
p37,1903,6,77,163.0,0.0,9.8,0.0
p37,1904,6,78,163.0,0.0,6.17,0.0
p37,1905,6,79,163.0,0.0,4.2,0.0
p37,1906,6,80,163.0,0.0,2.11,0.0
p37,1907,6,81,170.0,0.0,0.0,0.0
p37,1909,6,83,5.0,0.0,0.0,0.0
p37,1910,6,84,5.0,0.0,0.0,0.0
p37,1912,6,86,0.0,0.0,0.0,0.0
p37,1913,6,87,5.0,0.0,0.0,0.0
p37,1914,6,88,5.0,0.0,0.01,0.0
p37,1915,6,89,5.0,0.0,0.02,0.0
p37,1916,6,90,5.0,0.0,0.03,0.0
p37,1917,6,91,5.0,0.0,0.0,0.0
p37,1918,6,92,5.0,0.0,0.0,0.0
p37,1919,6,93,5.0,0.0,0.0,0.0
p37,1920,6,94,10.0,200.0,2.27,29.8
p37,1921,6,95,13.6,200.0,0.75,29.8
p37,1922,6,96,20.0,200.0,0.0,29.8
p37,1923,6,97,0.0,200.0,0.0,29.8
p37,1925,6,99,5.0,51.666666666666664,0.0,7.698333333333333
p37,1926,6,100,5.0,83.33333333333334,0.0,12.416666666666668
p37,1927,6,101,0.0,83.33333333333334,0.0,12.416666666666668
p37,1928,6,102,0.0,83.33333333333334,0.0,12.416666666666668
p37,1929,6,103,5.0,83.33333333333334,0.0,12.416666666666668
p37,1930,6,104,0.0,83.33333333333334,0.0,12.416666666666668
p37,2091,6,265,0.0,0.0,0.0,0.0
p37,2092,6,266,0.0,0.0,0.0,0.0
p37,2114,6,288,5.0,0.0,0.0,0.0
p37,2115,6,289,5.0,0.0,0.0,0.0
p37,2119,6,293,0.0,0.0,0.0,0.0
p37,2120,6,294,5.0,0.0,0.0,0.0
p37,2121,6,295,7.0,0.0,0.0,0.0
p37,2123,6,297,0.0,0.0,0.0,0.0
p37,2124,6,298,5.0,0.0,0.0,0.0
p37,2128,6,302,5.0,0.0,0.0,0.0
p37,2129,6,303,5.0,0.0,0.03,0.0
p37,2130,6,304,5.0,0.0,0.0,0.0
p37,2131,6,305,0.0,0.0,0.0,0.0
p37,2132,6,306,0.0,73.33333333333334,0.0,10.926666666666668
p37,2133,6,307,0.0,156.66666666666669,0.0,23.343333333333334
p37,2134,6,308,0.0,200.0,0.0,29.8
p37,2135,6,309,0.0,200.0,0.0,29.8
p37,2136,6,310,0.0,200.0,0.0,29.8
p37,2137,6,311,0.0,200.0,0.0,29.8
p37,2138,6,312,0.0,200.0,0.0,29.8
p37,2139,6,313,0.0,200.0,0.0,29.8
p37,2140,6,314,0.0,200.0,0.0,29.8
p37,2141,6,315,5.0,200.0,0.0,29.8
p37,2142,6,316,0.0,200.0,0.0,29.8
p37,2143,6,317,0.0,200.0,0.0,29.8
p37,2144,6,318,0.0,200.0,0.0,29.8
p37,2145,6,319,0.0,200.0,0.0,29.8
p37,2146,6,320,5.0,200.0,0.0,29.8
p37,2147,6,321,0.0,200.0,0.0,29.8
p37,2148,6,322,5.0,200.0,0.0,29.8
p37,2149,6,323,0.0,200.0,0.0,29.8
p37,2150,6,324,0.0,200.0,0.0,29.8
p37,2151,6,325,5.0,200.0,0.1,29.8
p37,2152,6,326,5.0,200.0,0.02,29.8
p37,2153,6,327,10.0,200.0,2.12,29.8
p37,2154,6,328,17.0,200.0,2.29,29.8
p37,2155,6,329,18.9,200.0,2.02,29.8
p37,2156,6,330,15.1,200.0,0.26,29.8
p37,2157,6,331,5.0,200.0,0.0,29.8
p37,2158,6,332,0.0,200.0,0.0,29.8
p37,2159,6,333,0.0,200.0,0.0,29.8
p37,2160,6,334,0.0,200.0,0.0,29.8
p37,2161,6,335,0.0,200.0,0.0,29.8
p37,2162,6,336,0.0,200.0,0.0,29.8
p37,2163,6,337,0.0,200.0,0.0,29.8
p37,2164,6,338,0.0,200.0,0.0,29.8
p37,2165,6,339,0.0,200.0,0.0,29.8
p37,2166,6,340,0.0,200.0,0.0,29.8
p37,2167,6,341,5.0,200.0,0.05,29.8
p37,2168,6,342,5.0,200.0,0.0,29.8
p37,2169,6,343,5.0,200.0,0.26,29.8
p37,2170,6,344,5.0,200.0,0.26,29.8
p37,2171,6,345,5.0,200.0,0.26,29.8
p37,2172,6,346,5.0,200.0,0.13,29.8
p37,2173,6,347,5.0,200.0,0.0,29.8
p37,2174,6,348,0.0,200.0,0.0,29.8
p37,2175,6,349,5.0,200.0,0.07,29.8
p37,2176,6,350,5.0,200.0,0.01,29.8
p37,2177,6,351,5.0,200.0,0.0,29.8
p37,2178,6,352,0.0,200.0,0.0,29.8
p37,2179,6,353,5.0,200.0,0.0,29.8
p37,2180,6,354,5.0,200.0,0.03,29.8
p37,2181,6,355,5.0,200.0,0.0,29.8
p37,2182,6,356,5.0,200.0,0.02,29.8
p37,2183,6,357,5.0,200.0,0.01,29.8
p37,2184,6,358,5.0,200.0,0.02,29.8
p37,2185,6,359,5.0,200.0,0.42,29.8
p37,2186,6,360,5.0,200.0,0.75,29.8
p37,2187,6,361,4.9,200.0,1.05,29.8
p37,2188,6,362,8.6,200.0,1.72,29.8
p37,2189,6,363,10.0,200.0,2.28,29.8
p37,2190,6,364,11.3,200.0,2.45,29.8
p37,2191,6,365,11.6,200.0,2.41,29.8
p37,2192,7,1,12.0,200.0,2.39,29.8
p37,2193,7,2,16.1,200.0,3.19,29.8
p37,2194,7,3,23.9,200.0,4.99,29.8
p37,2195,7,4,30.0,200.0,6.34,29.8
p37,2196,7,5,40.0,200.0,8.57,29.8
p37,2197,7,6,50.0,200.0,11.11,29.8
p37,2198,7,7,61.6,200.0,13.67,29.8
p37,2199,7,8,68.5,200.0,15.1,29.8
p37,2200,7,9,71.2,200.0,15.94,29.8
p37,2201,7,10,75.6,200.0,16.78,29.8
p37,2202,7,11,80.0,200.0,17.57,29.8
p37,2203,7,12,81.7,200.0,18.18,29.8
p37,2204,7,13,84.7,200.0,18.7,29.8
p37,2205,7,14,90.0,200.0,19.8,29.8
p37,2206,7,15,96.2,200.0,20.95,29.8
p37,2207,7,16,99.0,200.0,21.34,29.8
p37,2208,7,17,100.0,200.0,21.89,29.8
p37,2209,7,18,103.8,200.0,22.74,29.8
p37,2210,7,19,112.4,200.0,25.4,29.8
p37,2211,7,20,118.8,200.0,27.14,29.8
p37,2212,7,21,122.6,200.0,28.41,29.8
p37,2213,7,22,126.6,200.0,29.45,29.8
p37,2214,7,23,131.1,200.0,30.88,29.8
p37,2215,7,24,136.4,200.0,32.23,29.8
p37,2216,7,25,140.0,200.0,33.28,29.8
p37,2217,7,26,142.0,200.0,33.91,29.8
p37,2218,7,27,145.9,200.0,34.91,29.8
