year,project,archive,contact,type,plot,lat,long,obs.exp,treatment,treat.year,tract,transect,distance.m,size.class,count,d2q,a,dens,volume,mass
2013,phveg,hf271,barker.plotkin,AcerBetula,112,42.54081457,-72.18216439,obs,NA,NA,prospect hill,1,3,2,4,0.001758,1.03,0.342,0.002978366,1018.601004
2013,phveg,hf271,barker.plotkin,AcerBetula,112,42.54081457,-72.18216439,obs,NA,NA,prospect hill,1,3,1,5,0.000172,1.11,0.39,0.000392539,153.0903953
2013,phveg,hf271,barker.plotkin,AcerBetula,112,42.54081457,-72.18216439,obs,NA,NA,prospect hill,2,3,2,4,0.001758,1.03,0.342,0.002978366,1018.601004
2013,phveg,hf271,barker.plotkin,AcerBetula,112,42.54081457,-72.18216439,obs,NA,NA,prospect hill,2,3,1,12,0.000172,1.11,0.39,0.000942095,367.4169486
2013,phveg,hf271,barker.plotkin,Tsuga,118,42.52885586,-72.1931679,obs,NA,NA,prospect hill,1,3,1,24,0.000154,1.13,0.387,0.001717403,664.6351081
2013,phveg,hf271,barker.plotkin,Tsuga,118,42.52885586,-72.1931679,obs,NA,NA,prospect hill,1,3,2,2,0.00189,1.13,0.389,0.001756435,683.253322
2013,phveg,hf271,barker.plotkin,Tsuga,118,42.52885586,-72.1931679,obs,NA,NA,prospect hill,2,3,1,3,0.000154,1.13,0.387,0.000214675,83.07938851
2013,phveg,hf271,barker.plotkin,Tsuga,118,42.52885586,-72.1931679,obs,NA,NA,prospect hill,2,3,2,0,0.00189,1.13,0.389,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,125,42.52781625,-72.19310839,obs,NA,NA,prospect hill,1,3,2,2,0.001758,1.03,0.342,0.001489183,509.3005022
2013,phveg,hf271,barker.plotkin,AcerBetula,125,42.52781625,-72.19310839,obs,NA,NA,prospect hill,1,3,1,8,0.000172,1.11,0.39,0.000628063,244.9446324
2013,phveg,hf271,barker.plotkin,AcerBetula,125,42.52781625,-72.19310839,obs,NA,NA,prospect hill,2,3,2,4,0.001758,1.03,0.342,0.002978366,1018.601004
2013,phveg,hf271,barker.plotkin,AcerBetula,125,42.52781625,-72.19310839,obs,NA,NA,prospect hill,2,3,1,8,0.000172,1.11,0.39,0.000628063,244.9446324
2013,phveg,hf271,barker.plotkin,Tsuga,126,42.52742456,-72.1919858,obs,NA,NA,prospect hill,1,3,1,12,0.000154,1.13,0.387,0.000858702,332.317554
2013,phveg,hf271,barker.plotkin,Tsuga,126,42.52742456,-72.1919858,obs,NA,NA,prospect hill,1,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,Tsuga,126,42.52742456,-72.1919858,obs,NA,NA,prospect hill,2,3,1,6,0.000154,1.13,0.387,0.000429351,166.158777
2013,phveg,hf271,barker.plotkin,Tsuga,126,42.52742456,-72.1919858,obs,NA,NA,prospect hill,2,3,2,0,0.00189,1.13,0.389,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,127,42.52811506,-72.1911813,obs,NA,NA,prospect hill,1,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,127,42.52811506,-72.1911813,obs,NA,NA,prospect hill,1,3,1,7,0.000172,1.11,0.39,0.000549555,214.3265534
2013,phveg,hf271,barker.plotkin,AcerBetula,127,42.52811506,-72.1911813,obs,NA,NA,prospect hill,2,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,127,42.52811506,-72.1911813,obs,NA,NA,prospect hill,2,3,1,6,0.000172,1.11,0.39,0.000471047,183.7084743
2013,phveg,hf271,barker.plotkin,AcerBetula,128,42.53594016,-72.18539561,obs,NA,NA,prospect hill,1,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,128,42.53594016,-72.18539561,obs,NA,NA,prospect hill,1,3,1,7,0.000172,1.11,0.39,0.000549555,214.3265534
2013,phveg,hf271,barker.plotkin,AcerBetula,128,42.53594016,-72.18539561,obs,NA,NA,prospect hill,2,3,2,1,0.001758,1.03,0.342,0.000744591,254.6502511
2013,phveg,hf271,barker.plotkin,AcerBetula,128,42.53594016,-72.18539561,obs,NA,NA,prospect hill,2,3,1,5,0.000172,1.11,0.39,0.000392539,153.0903953
2013,phveg,hf271,barker.plotkin,Tsuga,130,42.53928051,-72.17613998,obs,NA,NA,prospect hill,1,3,1,6,0.000154,1.13,0.387,0.000429351,166.158777
2013,phveg,hf271,barker.plotkin,Tsuga,130,42.53928051,-72.17613998,obs,NA,NA,prospect hill,1,3,2,2,0.00189,1.13,0.389,0.001756435,683.253322
2013,phveg,hf271,barker.plotkin,Tsuga,130,42.53928051,-72.17613998,obs,NA,NA,prospect hill,2,3,1,11,0.000154,1.13,0.387,0.000787143,304.6244245
2013,phveg,hf271,barker.plotkin,Tsuga,130,42.53928051,-72.17613998,obs,NA,NA,prospect hill,2,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,Tsuga,131,42.54152561,-72.17618164,obs,NA,NA,prospect hill,1,3,1,7,0.000154,1.13,0.387,0.000500909,193.8519065
2013,phveg,hf271,barker.plotkin,Tsuga,131,42.54152561,-72.17618164,obs,NA,NA,prospect hill,1,3,2,3,0.00189,1.13,0.389,0.002634653,1024.879983
2013,phveg,hf271,barker.plotkin,Tsuga,131,42.54152561,-72.17618164,obs,NA,NA,prospect hill,2,3,1,5,0.000154,1.13,0.387,0.000357792,138.4656475
2013,phveg,hf271,barker.plotkin,Tsuga,131,42.54152561,-72.17618164,obs,NA,NA,prospect hill,2,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,Tsuga,132,42.54084483,-72.17502041,obs,NA,NA,prospect hill,1,3,1,16,0.000154,1.13,0.387,0.001144936,443.090072
2013,phveg,hf271,barker.plotkin,Tsuga,132,42.54084483,-72.17502041,obs,NA,NA,prospect hill,1,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,Tsuga,132,42.54084483,-72.17502041,obs,NA,NA,prospect hill,2,3,1,8,0.000154,1.13,0.387,0.000572468,221.545036
2013,phveg,hf271,barker.plotkin,Tsuga,132,42.54084483,-72.17502041,obs,NA,NA,prospect hill,2,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,AcerBetula,134,42.53604929,-72.17541922,obs,NA,NA,prospect hill,1,3,2,4,0.001758,1.03,0.342,0.002978366,1018.601004
2013,phveg,hf271,barker.plotkin,AcerBetula,134,42.53604929,-72.17541922,obs,NA,NA,prospect hill,1,3,1,3,0.000172,1.11,0.39,0.000235524,91.85423715
2013,phveg,hf271,barker.plotkin,AcerBetula,134,42.53604929,-72.17541922,obs,NA,NA,prospect hill,2,3,2,3,0.001758,1.03,0.342,0.002233774,763.9507533
2013,phveg,hf271,barker.plotkin,AcerBetula,134,42.53604929,-72.17541922,obs,NA,NA,prospect hill,2,3,1,4,0.000172,1.11,0.39,0.000314032,122.4723162
2013,phveg,hf271,barker.plotkin,Tsuga,141,42.53633989,-72.17053643,obs,NA,NA,prospect hill,1,3,1,5,0.000154,1.13,0.387,0.000357792,138.4656475
2013,phveg,hf271,barker.plotkin,Tsuga,141,42.53633989,-72.17053643,obs,NA,NA,prospect hill,1,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,Tsuga,141,42.53633989,-72.17053643,obs,NA,NA,prospect hill,2,3,1,4,0.000154,1.13,0.387,0.000286234,110.772518
2013,phveg,hf271,barker.plotkin,Tsuga,141,42.53633989,-72.17053643,obs,NA,NA,prospect hill,2,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,AcerBetula,142,42.5370117,-72.17124729,obs,NA,NA,prospect hill,1,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,142,42.5370117,-72.17124729,obs,NA,NA,prospect hill,1,3,1,18,0.000172,1.11,0.39,0.001413142,551.1254229
2013,phveg,hf271,barker.plotkin,AcerBetula,142,42.5370117,-72.17124729,obs,NA,NA,prospect hill,2,3,2,1,0.001758,1.03,0.342,0.000744591,254.6502511
2013,phveg,hf271,barker.plotkin,AcerBetula,142,42.5370117,-72.17124729,obs,NA,NA,prospect hill,2,3,1,8,0.000172,1.11,0.39,0.000628063,244.9446324
2013,phveg,hf271,barker.plotkin,Tsuga,143,42.53853201,-72.17095443,obs,NA,NA,prospect hill,1,3,1,12,0.000154,1.13,0.387,0.000858702,332.317554
2013,phveg,hf271,barker.plotkin,Tsuga,143,42.53853201,-72.17095443,obs,NA,NA,prospect hill,1,3,2,0,0.00189,1.13,0.389,0,0
2013,phveg,hf271,barker.plotkin,Tsuga,143,42.53853201,-72.17095443,obs,NA,NA,prospect hill,2,3,1,6,0.000154,1.13,0.387,0.000429351,166.158777
2013,phveg,hf271,barker.plotkin,Tsuga,143,42.53853201,-72.17095443,obs,NA,NA,prospect hill,2,3,2,2,0.00189,1.13,0.389,0.001756435,683.253322
2013,phveg,hf271,barker.plotkin,AcerBetula,152,42.54058256,-72.17002144,obs,NA,NA,prospect hill,1,3,2,2,0.001758,1.03,0.342,0.001489183,509.3005022
2013,phveg,hf271,barker.plotkin,AcerBetula,152,42.54058256,-72.17002144,obs,NA,NA,prospect hill,1,3,1,16,0.000172,1.11,0.39,0.001256126,489.8892648
2013,phveg,hf271,barker.plotkin,AcerBetula,152,42.54058256,-72.17002144,obs,NA,NA,prospect hill,2,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,152,42.54058256,-72.17002144,obs,NA,NA,prospect hill,2,3,1,2,0.000172,1.11,0.39,0.000157016,61.2361581
2013,phveg,hf271,barker.plotkin,AcerBetula,154,42.53938026,-72.16909633,obs,NA,NA,prospect hill,1,3,2,3,0.001758,1.03,0.342,0.002233774,763.9507533
2013,phveg,hf271,barker.plotkin,AcerBetula,154,42.53938026,-72.16909633,obs,NA,NA,prospect hill,1,3,1,5,0.000172,1.11,0.39,0.000392539,153.0903953
2013,phveg,hf271,barker.plotkin,AcerBetula,154,42.53938026,-72.16909633,obs,NA,NA,prospect hill,2,3,2,2,0.001758,1.03,0.342,0.001489183,509.3005022
2013,phveg,hf271,barker.plotkin,AcerBetula,154,42.53938026,-72.16909633,obs,NA,NA,prospect hill,2,3,1,9,0.000172,1.11,0.39,0.000706571,275.5627115
2013,phveg,hf271,barker.plotkin,Pinus,155,42.53073634,-72.18801219,obs,NA,NA,prospect hill,1,3,1,3,0.000187,1.13,0.395,0.000261932,103.4630987
2013,phveg,hf271,barker.plotkin,Pinus,155,42.53073634,-72.18801219,obs,NA,NA,prospect hill,1,3,2,4,0.001656,1.13,0.397,0.003077944,1221.943657
2013,phveg,hf271,barker.plotkin,Pinus,155,42.53073634,-72.18801219,obs,NA,NA,prospect hill,2,3,1,7,0.000187,1.13,0.395,0.000611174,241.4138969
2013,phveg,hf271,barker.plotkin,Pinus,155,42.53073634,-72.18801219,obs,NA,NA,prospect hill,2,3,2,1,0.001656,1.13,0.397,0.000769486,305.4859142
2013,phveg,hf271,barker.plotkin,Pinus,161,42.54603289,-72.18082706,obs,NA,NA,prospect hill,1,3,1,8,0.000187,1.13,0.395,0.000698485,275.9015965
2013,phveg,hf271,barker.plotkin,Pinus,161,42.54603289,-72.18082706,obs,NA,NA,prospect hill,1,3,2,0,0.001656,1.13,0.397,0,0
2013,phveg,hf271,barker.plotkin,Pinus,161,42.54603289,-72.18082706,obs,NA,NA,prospect hill,2,3,1,6,0.000187,1.13,0.395,0.000523864,206.9261973
2013,phveg,hf271,barker.plotkin,Pinus,161,42.54603289,-72.18082706,obs,NA,NA,prospect hill,2,3,2,0,0.001656,1.13,0.397,0,0
2013,phveg,hf271,barker.plotkin,Tsuga,165,42.53868833,-72.17876058,obs,NA,NA,prospect hill,1,3,1,13,0.000154,1.13,0.387,0.00093026,360.0106835
2013,phveg,hf271,barker.plotkin,Tsuga,165,42.53868833,-72.17876058,obs,NA,NA,prospect hill,1,3,2,0,0.00189,1.13,0.389,0,0
2013,phveg,hf271,barker.plotkin,Tsuga,165,42.53868833,-72.17876058,obs,NA,NA,prospect hill,2,3,1,10,0.000154,1.13,0.387,0.000715585,276.931295
2013,phveg,hf271,barker.plotkin,Tsuga,165,42.53868833,-72.17876058,obs,NA,NA,prospect hill,2,3,2,2,0.00189,1.13,0.389,0.001756435,683.253322
2013,phveg,hf271,barker.plotkin,AcerBetula,166,42.53993548,-72.18092957,obs,NA,NA,prospect hill,1,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,166,42.53993548,-72.18092957,obs,NA,NA,prospect hill,1,3,1,3,0.000172,1.11,0.39,0.000235524,91.85423715
2013,phveg,hf271,barker.plotkin,AcerBetula,166,42.53993548,-72.18092957,obs,NA,NA,prospect hill,2,3,2,0,0.001758,1.03,0.342,0,0
2013,phveg,hf271,barker.plotkin,AcerBetula,166,42.53993548,-72.18092957,obs,NA,NA,prospect hill,2,3,1,4,0.000172,1.11,0.39,0.000314032,122.4723162
2013,phveg,hf271,barker.plotkin,Tsuga,168,42.53922385,-72.17877131,obs,NA,NA,prospect hill,1,3,1,20,0.000154,1.13,0.387,0.001431169,553.8625901
2013,phveg,hf271,barker.plotkin,Tsuga,168,42.53922385,-72.17877131,obs,NA,NA,prospect hill,1,3,2,0,0.00189,1.13,0.389,0,0
2013,phveg,hf271,barker.plotkin,Tsuga,168,42.53922385,-72.17877131,obs,NA,NA,prospect hill,2,3,1,17,0.000154,1.13,0.387,0.001216494,470.7832015
2013,phveg,hf271,barker.plotkin,Tsuga,168,42.53922385,-72.17877131,obs,NA,NA,prospect hill,2,3,2,3,0.00189,1.13,0.389,0.002634653,1024.879983
2013,phveg,hf271,barker.plotkin,Tsuga,180,42.54014293,-72.17836889,obs,NA,NA,prospect hill,1,3,1,9,0.000154,1.13,0.387,0.000644026,249.2381655
2013,phveg,hf271,barker.plotkin,Tsuga,180,42.54014293,-72.17836889,obs,NA,NA,prospect hill,1,3,2,3,0.00189,1.13,0.389,0.002634653,1024.879983
2013,phveg,hf271,barker.plotkin,Tsuga,180,42.54014293,-72.17836889,obs,NA,NA,prospect hill,2,3,1,9,0.000154,1.13,0.387,0.000644026,249.2381655
2013,phveg,hf271,barker.plotkin,Tsuga,180,42.54014293,-72.17836889,obs,NA,NA,prospect hill,2,3,2,1,0.00189,1.13,0.389,0.000878218,341.626661
2013,phveg,hf271,barker.plotkin,Tsuga,181,42.54090794,-72.17772005,obs,NA,NA,prospect hill,1,3,1,13,0.000154,1.13,0.387,0.00093026,360.0106835
2013,phveg,hf271,barker.plotkin,Tsuga,181,42.54090794,-72.17772005,obs,NA,NA,prospect hill,1,3,2,2,0.00189,1.13,0.389,0.001756435,683.253322
2013,phveg,hf271,barker.plotkin,Tsuga,181,42.54090794,-72.17772005,obs,NA,NA,prospect hill,2,3,1,12,0.000154,1.13,0.387,0.000858702,332.317554
2013,phveg,hf271,barker.plotkin,Tsuga,181,42.54090794,-72.17772005,obs,NA,NA,prospect hill,2,3,2,0,0.00189,1.13,0.389,0,0
2008,hf.regen,hf175,dunn,Pinus,CONA,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,2,0.001656,1.13,0.397,0.000461692,183.2915485
2008,hf.regen,hf175,dunn,Pinus,CONA,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,2,0.001656,1.13,0.397,0.000461692,183.2915485
2008,hf.regen,hf175,dunn,Pinus,CONB,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONB,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONC,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONC,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONE,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONE,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONE,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,2,0.001656,1.13,0.397,0.000461692,183.2915485
2008,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2008,hf.regen,hf175,dunn,AcerBetula,H08A,42.53,-72.19,exp,harvest,2008,prospect hill,1,10,2,6,0.001758,1.13,0.342,0.001470387,502.8724376
2008,hf.regen,hf175,dunn,AcerBetula,H08A,42.53,-72.19,exp,harvest,2008,prospect hill,2,10,2,19,0.001758,1.13,0.342,0.004656226,1592.429386
2008,hf.regen,hf175,dunn,AcerBetula,H08A,42.53,-72.19,exp,harvest,2008,prospect hill,3,10,2,6,0.001758,1.13,0.342,0.001470387,502.8724376
2008,hf.regen,hf175,dunn,AcerBetula,H08B,42.53,-72.19,exp,harvest,2008,prospect hill,1,10,2,14,0.001758,1.13,0.342,0.003430904,1173.369021
2008,hf.regen,hf175,dunn,AcerBetula,H08B,42.53,-72.19,exp,harvest,2008,prospect hill,2,10,2,9,0.001758,1.13,0.342,0.002205581,754.3086564
2008,hf.regen,hf175,dunn,AcerBetula,H08B,42.53,-72.19,exp,harvest,2008,prospect hill,3,10,2,11,0.001758,1.13,0.342,0.00269571,921.9328023
2008,hf.regen,hf175,dunn,AcerBetula,H08C,42.53,-72.19,exp,harvest,2008,prospect hill,1,10,2,9,0.001758,1.13,0.342,0.002205581,754.3086564
2008,hf.regen,hf175,dunn,AcerBetula,H08C,42.53,-72.19,exp,harvest,2008,prospect hill,2,10,2,7,0.001758,1.13,0.342,0.001715452,586.6845106
2008,hf.regen,hf175,dunn,AcerBetula,H08C,42.53,-72.19,exp,harvest,2008,prospect hill,3,10,2,22,0.001758,1.13,0.342,0.00539142,1843.865605
2008,hf.regen,hf175,dunn,AcerBetula,H08D,42.53,-72.19,exp,harvest,2008,prospect hill,1,10,2,7,0.001758,1.13,0.342,0.001715452,586.6845106
2008,hf.regen,hf175,dunn,AcerBetula,H08D,42.53,-72.19,exp,harvest,2008,prospect hill,2,10,2,1,0.001758,1.13,0.342,0.000245065,83.81207294
2008,hf.regen,hf175,dunn,AcerBetula,H08D,42.53,-72.19,exp,harvest,2008,prospect hill,3,10,2,3,0.001758,1.13,0.342,0.000735194,251.4362188
2008,hf.regen,hf175,dunn,AcerBetula,H08E,42.53,-72.19,exp,harvest,2008,prospect hill,1,10,2,9,0.001758,1.13,0.342,0.002205581,754.3086564
2008,hf.regen,hf175,dunn,AcerBetula,H08E,42.53,-72.19,exp,harvest,2008,prospect hill,2,10,2,11,0.001758,1.13,0.342,0.00269571,921.9328023
2008,hf.regen,hf175,dunn,AcerBetula,H08E,42.53,-72.19,exp,harvest,2008,prospect hill,3,10,2,6,0.001758,1.13,0.342,0.001470387,502.8724376
2008,hf.regen,hf175,dunn,AcerBetula,H08F,42.53,-72.19,exp,harvest,2008,prospect hill,1,10,2,2,0.001758,1.13,0.342,0.000490129,167.6241459
2008,hf.regen,hf175,dunn,AcerBetula,H08F,42.53,-72.19,exp,harvest,2008,prospect hill,2,10,2,2,0.001758,1.13,0.342,0.000490129,167.6241459
2008,hf.regen,hf175,dunn,AcerBetula,H08F,42.53,-72.19,exp,harvest,2008,prospect hill,3,10,2,4,0.001758,1.13,0.342,0.000980258,335.2482917
2008,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2008,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,2,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2008,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,3,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2008,hf.regen,hf175,dunn,AcerBetula,H90B,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,5,0.001758,1.03,0.342,0.001116887,381.9753767
2008,hf.regen,hf175,dunn,AcerBetula,H90B,42.53,-72.19,exp,harvest,1990,prospect hill,2,10,2,5,0.001758,1.03,0.342,0.001116887,381.9753767
2008,hf.regen,hf175,dunn,AcerBetula,H90B,42.53,-72.19,exp,harvest,1990,prospect hill,3,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2008,hf.regen,hf175,dunn,AcerBetula,H90D,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2008,hf.regen,hf175,dunn,AcerBetula,H90D,42.53,-72.19,exp,harvest,1990,prospect hill,2,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2008,hf.regen,hf175,dunn,AcerBetula,H90D,42.53,-72.19,exp,harvest,1990,prospect hill,3,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2008,hf.regen,hf175,dunn,AcerBetula,H90E,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,4,0.001758,1.03,0.342,0.00089351,305.5803013
2008,hf.regen,hf175,dunn,AcerBetula,H90E,42.53,-72.19,exp,harvest,1990,prospect hill,3,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2008,hf.regen,hf175,dunn,AcerBetula,H90F,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2008,hf.regen,hf175,dunn,AcerBetula,H90F,42.53,-72.19,exp,harvest,1990,prospect hill,2,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2010,hf.regen,hf175,dunn,Pinus,CONA,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2010,hf.regen,hf175,dunn,Pinus,CONA,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2010,hf.regen,hf175,dunn,Pinus,CONA,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,2,0.001656,1.13,0.397,0.000461692,183.2915485
2010,hf.regen,hf175,dunn,Pinus,CONB,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,10,0.001656,1.13,0.397,0.002308458,916.4577426
2010,hf.regen,hf175,dunn,Pinus,CONB,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,18,0.001656,1.13,0.397,0.004155224,1649.623937
2010,hf.regen,hf175,dunn,Pinus,CONB,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,3,0.001656,1.13,0.397,0.000692537,274.9373228
2010,hf.regen,hf175,dunn,Pinus,CONC,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,19,0.001656,1.13,0.397,0.00438607,1741.269711
2010,hf.regen,hf175,dunn,Pinus,CONC,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,13,0.001656,1.13,0.397,0.003000995,1191.395065
2010,hf.regen,hf175,dunn,Pinus,CONC,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,5,0.001656,1.13,0.397,0.001154229,458.2288713
2010,hf.regen,hf175,dunn,Pinus,COND,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,2,0.001656,1.13,0.397,0.000461692,183.2915485
2010,hf.regen,hf175,dunn,Pinus,COND,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,9,0.001656,1.13,0.397,0.002077612,824.8119684
2010,hf.regen,hf175,dunn,Pinus,COND,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,4,0.001656,1.13,0.397,0.000923383,366.5830971
2010,hf.regen,hf175,dunn,Pinus,COND,42.53,-72.19,NA,NA,NA,prospect hill,4,10,2,5,0.001656,1.13,0.397,0.001154229,458.2288713
2010,hf.regen,hf175,dunn,Pinus,COND,42.53,-72.19,NA,NA,NA,prospect hill,5,10,2,5,0.001656,1.13,0.397,0.001154229,458.2288713
2010,hf.regen,hf175,dunn,Pinus,COND,42.53,-72.19,NA,NA,NA,prospect hill,6,10,2,6,0.001656,1.13,0.397,0.001385075,549.8746456
2010,hf.regen,hf175,dunn,Pinus,CONE,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,5,0.001656,1.13,0.397,0.001154229,458.2288713
2010,hf.regen,hf175,dunn,Pinus,CONE,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2010,hf.regen,hf175,dunn,Pinus,CONE,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,8,0.001656,1.13,0.397,0.001846766,733.1661941
2010,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,1,10,2,2,0.001656,1.13,0.397,0.000461692,183.2915485
2010,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,2,10,2,1,0.001656,1.13,0.397,0.000230846,91.64577426
2010,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,3,10,2,3,0.001656,1.13,0.397,0.000692537,274.9373228
2010,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,5,10,2,4,0.001656,1.13,0.397,0.000923383,366.5830971
2010,hf.regen,hf175,dunn,Pinus,CONF,42.53,-72.19,NA,NA,NA,prospect hill,6,10,2,5,0.001656,1.13,0.397,0.001154229,458.2288713
2010,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,4,0.001758,1.03,0.342,0.00089351,305.5803013
2010,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,2,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2010,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,3,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2010,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,4,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2010,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,5,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2010,hf.regen,hf175,dunn,AcerBetula,H90A,42.53,-72.19,exp,harvest,1990,prospect hill,6,10,2,5,0.001758,1.03,0.342,0.001116887,381.9753767
2010,hf.regen,hf175,dunn,AcerBetula,H90B,42.53,-72.19,exp,harvest,1990,prospect hill,1,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2010,hf.regen,hf175,dunn,AcerBetula,H90B,42.53,-72.19,exp,harvest,1990,prospect hill,2,10,2,6,0.001758,1.03,0.342,0.001340264,458.370452
2010,hf.regen,hf175,dunn,AcerBetula,H90B,42.53,-72.19,exp,harvest,1990,prospect hill,3,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
