candidate_id,family,plot_year_windows,population_rows,minimum_yday,maximum_interval_upper_doy,factor_min,factor_max,factor_range,result
GSI-0092,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0092,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0092,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0093,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0093,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0093,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0094,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0094,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0094,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-0095,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0095,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0095,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-0096,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0096,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0096,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0097,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0097,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0097,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0098,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0098,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0098,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-0099,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0099,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0099,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-0100,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0100,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0100,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0101,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0101,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0101,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-0102,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0102,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0102,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-0103,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0103,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0103,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-0104,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0104,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0104,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-0105,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0105,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0105,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-0106,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0106,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0106,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0107,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0107,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0107,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0108,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0108,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0108,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0109,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0109,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0109,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0110,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0110,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0110,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-0111,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0111,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0111,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-0112,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0112,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0112,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0113,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0113,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0113,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0114,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0114,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0114,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0115,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0115,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0115,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-0116,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0116,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0116,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-0117,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0117,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0117,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0118,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0118,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0118,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0119,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0119,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0119,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-0120,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0120,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0120,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-0121,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0121,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0121,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0122,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0122,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0122,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-0123,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0123,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0123,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-0124,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0124,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0124,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-0125,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0125,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0125,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-0126,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0126,vpd,313,27353,60,167,0.14771172342764594,1,0.85228827657235406,ACTIVE_ON_OBSERVED_FORCING
GSI-0126,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-0127,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0127,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0127,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0128,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0128,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0128,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0129,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0129,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0129,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0130,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0130,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0130,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0131,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0131,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0131,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-0132,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0132,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0132,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-0133,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0133,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0133,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0134,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0134,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0134,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0135,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0135,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0135,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0136,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0136,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0136,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-0137,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0137,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0137,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-0138,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0138,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0138,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0139,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0139,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0139,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0140,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0140,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0140,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-0141,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0141,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0141,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-0142,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0142,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0142,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0143,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0143,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0143,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-0144,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0144,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0144,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-0145,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0145,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0145,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-0146,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0146,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0146,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-0147,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0147,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0147,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-0148,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0148,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0148,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0149,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0149,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0149,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0150,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0150,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0150,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0151,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0151,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0151,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0152,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0152,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0152,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-0153,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0153,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0153,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-0154,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0154,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0154,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0155,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0155,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0155,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0156,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0156,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0156,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0157,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0157,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0157,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-0158,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0158,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0158,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-0159,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0159,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0159,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0160,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0160,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0160,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0161,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0161,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0161,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-0162,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0162,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0162,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-0163,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0163,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0163,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0164,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0164,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0164,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-0165,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0165,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0165,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-0166,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0166,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0166,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-0167,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0167,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0167,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-0168,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0168,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0168,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-0169,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0169,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0169,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0170,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0170,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0170,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0171,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0171,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0171,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0172,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0172,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0172,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0173,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0173,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0173,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-0174,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0174,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0174,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-0175,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0175,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0175,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0176,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0176,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0176,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0177,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0177,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0177,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0178,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0178,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0178,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-0179,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0179,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0179,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-0180,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0180,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0180,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-0181,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
