candidate_id,temperature_pair_id,vpd_pair_id,photoperiod_pair_id,minimum_temperature_inactive_c,minimum_temperature_unconstrained_c,vapor_pressure_deficit_unconstrained_pa,vapor_pressure_deficit_inactive_pa,photoperiod_inactive_hours,photoperiod_unconstrained_hours,boundary_class,saturation_flags
GSI-7715,temperature-q50-q100,vpd-q05-q100,photoperiod-q05-q50,0.590000000,19.910000000,111.993704700,2155.325437000,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7716,temperature-q50-q100,vpd-q05-q100,photoperiod-q05-q75,0.590000000,19.910000000,111.993704700,2155.325437000,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7717,temperature-q50-q100,vpd-q05-q100,photoperiod-q05-q95,0.590000000,19.910000000,111.993704700,2155.325437000,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7718,temperature-q50-q100,vpd-q05-q100,photoperiod-q05-q100,0.590000000,19.910000000,111.993704700,2155.325437000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7719,temperature-q50-q100,vpd-q05-q100,photoperiod-q25-q50,0.590000000,19.910000000,111.993704700,2155.325437000,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7720,temperature-q50-q100,vpd-q05-q100,photoperiod-q25-q75,0.590000000,19.910000000,111.993704700,2155.325437000,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7721,temperature-q50-q100,vpd-q05-q100,photoperiod-q25-q95,0.590000000,19.910000000,111.993704700,2155.325437000,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7722,temperature-q50-q100,vpd-q05-q100,photoperiod-q25-q100,0.590000000,19.910000000,111.993704700,2155.325437000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7723,temperature-q50-q100,vpd-q05-q100,photoperiod-q50-q75,0.590000000,19.910000000,111.993704700,2155.325437000,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7724,temperature-q50-q100,vpd-q05-q100,photoperiod-q50-q95,0.590000000,19.910000000,111.993704700,2155.325437000,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7725,temperature-q50-q100,vpd-q05-q100,photoperiod-q50-q100,0.590000000,19.910000000,111.993704700,2155.325437000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7726,temperature-q50-q100,vpd-q05-q100,photoperiod-q75-q95,0.590000000,19.910000000,111.993704700,2155.325437000,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7727,temperature-q50-q100,vpd-q05-q100,photoperiod-q75-q100,0.590000000,19.910000000,111.993704700,2155.325437000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7728,temperature-q50-q100,vpd-q05-q100,photoperiod-q95-q100,0.590000000,19.910000000,111.993704700,2155.325437000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7729,temperature-q50-q100,vpd-q25-q50,photoperiod-q00-q05,0.590000000,19.910000000,221.146809000,386.206216000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7730,temperature-q50-q100,vpd-q25-q50,photoperiod-q00-q25,0.590000000,19.910000000,221.146809000,386.206216000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7731,temperature-q50-q100,vpd-q25-q50,photoperiod-q00-q50,0.590000000,19.910000000,221.146809000,386.206216000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7732,temperature-q50-q100,vpd-q25-q50,photoperiod-q00-q75,0.590000000,19.910000000,221.146809000,386.206216000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7733,temperature-q50-q100,vpd-q25-q50,photoperiod-q00-q95,0.590000000,19.910000000,221.146809000,386.206216000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7734,temperature-q50-q100,vpd-q25-q50,photoperiod-q00-q100,0.590000000,19.910000000,221.146809000,386.206216000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7735,temperature-q50-q100,vpd-q25-q50,photoperiod-q05-q25,0.590000000,19.910000000,221.146809000,386.206216000,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7736,temperature-q50-q100,vpd-q25-q50,photoperiod-q05-q50,0.590000000,19.910000000,221.146809000,386.206216000,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7737,temperature-q50-q100,vpd-q25-q50,photoperiod-q05-q75,0.590000000,19.910000000,221.146809000,386.206216000,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7738,temperature-q50-q100,vpd-q25-q50,photoperiod-q05-q95,0.590000000,19.910000000,221.146809000,386.206216000,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7739,temperature-q50-q100,vpd-q25-q50,photoperiod-q05-q100,0.590000000,19.910000000,221.146809000,386.206216000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7740,temperature-q50-q100,vpd-q25-q50,photoperiod-q25-q50,0.590000000,19.910000000,221.146809000,386.206216000,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7741,temperature-q50-q100,vpd-q25-q50,photoperiod-q25-q75,0.590000000,19.910000000,221.146809000,386.206216000,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7742,temperature-q50-q100,vpd-q25-q50,photoperiod-q25-q95,0.590000000,19.910000000,221.146809000,386.206216000,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7743,temperature-q50-q100,vpd-q25-q50,photoperiod-q25-q100,0.590000000,19.910000000,221.146809000,386.206216000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7744,temperature-q50-q100,vpd-q25-q50,photoperiod-q50-q75,0.590000000,19.910000000,221.146809000,386.206216000,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7745,temperature-q50-q100,vpd-q25-q50,photoperiod-q50-q95,0.590000000,19.910000000,221.146809000,386.206216000,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7746,temperature-q50-q100,vpd-q25-q50,photoperiod-q50-q100,0.590000000,19.910000000,221.146809000,386.206216000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7747,temperature-q50-q100,vpd-q25-q50,photoperiod-q75-q95,0.590000000,19.910000000,221.146809000,386.206216000,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7748,temperature-q50-q100,vpd-q25-q50,photoperiod-q75-q100,0.590000000,19.910000000,221.146809000,386.206216000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7749,temperature-q50-q100,vpd-q25-q50,photoperiod-q95-q100,0.590000000,19.910000000,221.146809000,386.206216000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7750,temperature-q50-q100,vpd-q25-q75,photoperiod-q00-q05,0.590000000,19.910000000,221.146809000,655.895776750,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7751,temperature-q50-q100,vpd-q25-q75,photoperiod-q00-q25,0.590000000,19.910000000,221.146809000,655.895776750,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7752,temperature-q50-q100,vpd-q25-q75,photoperiod-q00-q50,0.590000000,19.910000000,221.146809000,655.895776750,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7753,temperature-q50-q100,vpd-q25-q75,photoperiod-q00-q75,0.590000000,19.910000000,221.146809000,655.895776750,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7754,temperature-q50-q100,vpd-q25-q75,photoperiod-q00-q95,0.590000000,19.910000000,221.146809000,655.895776750,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7755,temperature-q50-q100,vpd-q25-q75,photoperiod-q00-q100,0.590000000,19.910000000,221.146809000,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7756,temperature-q50-q100,vpd-q25-q75,photoperiod-q05-q25,0.590000000,19.910000000,221.146809000,655.895776750,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7757,temperature-q50-q100,vpd-q25-q75,photoperiod-q05-q50,0.590000000,19.910000000,221.146809000,655.895776750,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7758,temperature-q50-q100,vpd-q25-q75,photoperiod-q05-q75,0.590000000,19.910000000,221.146809000,655.895776750,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7759,temperature-q50-q100,vpd-q25-q75,photoperiod-q05-q95,0.590000000,19.910000000,221.146809000,655.895776750,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7760,temperature-q50-q100,vpd-q25-q75,photoperiod-q05-q100,0.590000000,19.910000000,221.146809000,655.895776750,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7761,temperature-q50-q100,vpd-q25-q75,photoperiod-q25-q50,0.590000000,19.910000000,221.146809000,655.895776750,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7762,temperature-q50-q100,vpd-q25-q75,photoperiod-q25-q75,0.590000000,19.910000000,221.146809000,655.895776750,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7763,temperature-q50-q100,vpd-q25-q75,photoperiod-q25-q95,0.590000000,19.910000000,221.146809000,655.895776750,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7764,temperature-q50-q100,vpd-q25-q75,photoperiod-q25-q100,0.590000000,19.910000000,221.146809000,655.895776750,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7765,temperature-q50-q100,vpd-q25-q75,photoperiod-q50-q75,0.590000000,19.910000000,221.146809000,655.895776750,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7766,temperature-q50-q100,vpd-q25-q75,photoperiod-q50-q95,0.590000000,19.910000000,221.146809000,655.895776750,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7767,temperature-q50-q100,vpd-q25-q75,photoperiod-q50-q100,0.590000000,19.910000000,221.146809000,655.895776750,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7768,temperature-q50-q100,vpd-q25-q75,photoperiod-q75-q95,0.590000000,19.910000000,221.146809000,655.895776750,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7769,temperature-q50-q100,vpd-q25-q75,photoperiod-q75-q100,0.590000000,19.910000000,221.146809000,655.895776750,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7770,temperature-q50-q100,vpd-q25-q75,photoperiod-q95-q100,0.590000000,19.910000000,221.146809000,655.895776750,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7771,temperature-q50-q100,vpd-q25-q95,photoperiod-q00-q05,0.590000000,19.910000000,221.146809000,1100.647927550,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7772,temperature-q50-q100,vpd-q25-q95,photoperiod-q00-q25,0.590000000,19.910000000,221.146809000,1100.647927550,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7773,temperature-q50-q100,vpd-q25-q95,photoperiod-q00-q50,0.590000000,19.910000000,221.146809000,1100.647927550,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7774,temperature-q50-q100,vpd-q25-q95,photoperiod-q00-q75,0.590000000,19.910000000,221.146809000,1100.647927550,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7775,temperature-q50-q100,vpd-q25-q95,photoperiod-q00-q95,0.590000000,19.910000000,221.146809000,1100.647927550,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7776,temperature-q50-q100,vpd-q25-q95,photoperiod-q00-q100,0.590000000,19.910000000,221.146809000,1100.647927550,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7777,temperature-q50-q100,vpd-q25-q95,photoperiod-q05-q25,0.590000000,19.910000000,221.146809000,1100.647927550,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7778,temperature-q50-q100,vpd-q25-q95,photoperiod-q05-q50,0.590000000,19.910000000,221.146809000,1100.647927550,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7779,temperature-q50-q100,vpd-q25-q95,photoperiod-q05-q75,0.590000000,19.910000000,221.146809000,1100.647927550,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7780,temperature-q50-q100,vpd-q25-q95,photoperiod-q05-q95,0.590000000,19.910000000,221.146809000,1100.647927550,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7781,temperature-q50-q100,vpd-q25-q95,photoperiod-q05-q100,0.590000000,19.910000000,221.146809000,1100.647927550,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7782,temperature-q50-q100,vpd-q25-q95,photoperiod-q25-q50,0.590000000,19.910000000,221.146809000,1100.647927550,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7783,temperature-q50-q100,vpd-q25-q95,photoperiod-q25-q75,0.590000000,19.910000000,221.146809000,1100.647927550,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7784,temperature-q50-q100,vpd-q25-q95,photoperiod-q25-q95,0.590000000,19.910000000,221.146809000,1100.647927550,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7785,temperature-q50-q100,vpd-q25-q95,photoperiod-q25-q100,0.590000000,19.910000000,221.146809000,1100.647927550,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7786,temperature-q50-q100,vpd-q25-q95,photoperiod-q50-q75,0.590000000,19.910000000,221.146809000,1100.647927550,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7787,temperature-q50-q100,vpd-q25-q95,photoperiod-q50-q95,0.590000000,19.910000000,221.146809000,1100.647927550,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7788,temperature-q50-q100,vpd-q25-q95,photoperiod-q50-q100,0.590000000,19.910000000,221.146809000,1100.647927550,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7789,temperature-q50-q100,vpd-q25-q95,photoperiod-q75-q95,0.590000000,19.910000000,221.146809000,1100.647927550,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7790,temperature-q50-q100,vpd-q25-q95,photoperiod-q75-q100,0.590000000,19.910000000,221.146809000,1100.647927550,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7791,temperature-q50-q100,vpd-q25-q95,photoperiod-q95-q100,0.590000000,19.910000000,221.146809000,1100.647927550,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7792,temperature-q50-q100,vpd-q25-q100,photoperiod-q00-q05,0.590000000,19.910000000,221.146809000,2155.325437000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7793,temperature-q50-q100,vpd-q25-q100,photoperiod-q00-q25,0.590000000,19.910000000,221.146809000,2155.325437000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7794,temperature-q50-q100,vpd-q25-q100,photoperiod-q00-q50,0.590000000,19.910000000,221.146809000,2155.325437000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7795,temperature-q50-q100,vpd-q25-q100,photoperiod-q00-q75,0.590000000,19.910000000,221.146809000,2155.325437000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7796,temperature-q50-q100,vpd-q25-q100,photoperiod-q00-q95,0.590000000,19.910000000,221.146809000,2155.325437000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7797,temperature-q50-q100,vpd-q25-q100,photoperiod-q00-q100,0.590000000,19.910000000,221.146809000,2155.325437000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7798,temperature-q50-q100,vpd-q25-q100,photoperiod-q05-q25,0.590000000,19.910000000,221.146809000,2155.325437000,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7799,temperature-q50-q100,vpd-q25-q100,photoperiod-q05-q50,0.590000000,19.910000000,221.146809000,2155.325437000,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7800,temperature-q50-q100,vpd-q25-q100,photoperiod-q05-q75,0.590000000,19.910000000,221.146809000,2155.325437000,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7801,temperature-q50-q100,vpd-q25-q100,photoperiod-q05-q95,0.590000000,19.910000000,221.146809000,2155.325437000,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7802,temperature-q50-q100,vpd-q25-q100,photoperiod-q05-q100,0.590000000,19.910000000,221.146809000,2155.325437000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7803,temperature-q50-q100,vpd-q25-q100,photoperiod-q25-q50,0.590000000,19.910000000,221.146809000,2155.325437000,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7804,temperature-q50-q100,vpd-q25-q100,photoperiod-q25-q75,0.590000000,19.910000000,221.146809000,2155.325437000,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7805,temperature-q50-q100,vpd-q25-q100,photoperiod-q25-q95,0.590000000,19.910000000,221.146809000,2155.325437000,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7806,temperature-q50-q100,vpd-q25-q100,photoperiod-q25-q100,0.590000000,19.910000000,221.146809000,2155.325437000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7807,temperature-q50-q100,vpd-q25-q100,photoperiod-q50-q75,0.590000000,19.910000000,221.146809000,2155.325437000,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7808,temperature-q50-q100,vpd-q25-q100,photoperiod-q50-q95,0.590000000,19.910000000,221.146809000,2155.325437000,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7809,temperature-q50-q100,vpd-q25-q100,photoperiod-q50-q100,0.590000000,19.910000000,221.146809000,2155.325437000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7810,temperature-q50-q100,vpd-q25-q100,photoperiod-q75-q95,0.590000000,19.910000000,221.146809000,2155.325437000,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7811,temperature-q50-q100,vpd-q25-q100,photoperiod-q75-q100,0.590000000,19.910000000,221.146809000,2155.325437000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7812,temperature-q50-q100,vpd-q25-q100,photoperiod-q95-q100,0.590000000,19.910000000,221.146809000,2155.325437000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7813,temperature-q50-q100,vpd-q50-q75,photoperiod-q00-q05,0.590000000,19.910000000,386.206216000,655.895776750,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7814,temperature-q50-q100,vpd-q50-q75,photoperiod-q00-q25,0.590000000,19.910000000,386.206216000,655.895776750,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7815,temperature-q50-q100,vpd-q50-q75,photoperiod-q00-q50,0.590000000,19.910000000,386.206216000,655.895776750,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7816,temperature-q50-q100,vpd-q50-q75,photoperiod-q00-q75,0.590000000,19.910000000,386.206216000,655.895776750,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7817,temperature-q50-q100,vpd-q50-q75,photoperiod-q00-q95,0.590000000,19.910000000,386.206216000,655.895776750,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7818,temperature-q50-q100,vpd-q50-q75,photoperiod-q00-q100,0.590000000,19.910000000,386.206216000,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7819,temperature-q50-q100,vpd-q50-q75,photoperiod-q05-q25,0.590000000,19.910000000,386.206216000,655.895776750,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7820,temperature-q50-q100,vpd-q50-q75,photoperiod-q05-q50,0.590000000,19.910000000,386.206216000,655.895776750,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7821,temperature-q50-q100,vpd-q50-q75,photoperiod-q05-q75,0.590000000,19.910000000,386.206216000,655.895776750,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7822,temperature-q50-q100,vpd-q50-q75,photoperiod-q05-q95,0.590000000,19.910000000,386.206216000,655.895776750,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7823,temperature-q50-q100,vpd-q50-q75,photoperiod-q05-q100,0.590000000,19.910000000,386.206216000,655.895776750,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7824,temperature-q50-q100,vpd-q50-q75,photoperiod-q25-q50,0.590000000,19.910000000,386.206216000,655.895776750,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7825,temperature-q50-q100,vpd-q50-q75,photoperiod-q25-q75,0.590000000,19.910000000,386.206216000,655.895776750,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7826,temperature-q50-q100,vpd-q50-q75,photoperiod-q25-q95,0.590000000,19.910000000,386.206216000,655.895776750,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7827,temperature-q50-q100,vpd-q50-q75,photoperiod-q25-q100,0.590000000,19.910000000,386.206216000,655.895776750,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7828,temperature-q50-q100,vpd-q50-q75,photoperiod-q50-q75,0.590000000,19.910000000,386.206216000,655.895776750,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7829,temperature-q50-q100,vpd-q50-q75,photoperiod-q50-q95,0.590000000,19.910000000,386.206216000,655.895776750,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7830,temperature-q50-q100,vpd-q50-q75,photoperiod-q50-q100,0.590000000,19.910000000,386.206216000,655.895776750,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7831,temperature-q50-q100,vpd-q50-q75,photoperiod-q75-q95,0.590000000,19.910000000,386.206216000,655.895776750,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7832,temperature-q50-q100,vpd-q50-q75,photoperiod-q75-q100,0.590000000,19.910000000,386.206216000,655.895776750,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7833,temperature-q50-q100,vpd-q50-q75,photoperiod-q95-q100,0.590000000,19.910000000,386.206216000,655.895776750,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7834,temperature-q50-q100,vpd-q50-q95,photoperiod-q00-q05,0.590000000,19.910000000,386.206216000,1100.647927550,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7835,temperature-q50-q100,vpd-q50-q95,photoperiod-q00-q25,0.590000000,19.910000000,386.206216000,1100.647927550,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7836,temperature-q50-q100,vpd-q50-q95,photoperiod-q00-q50,0.590000000,19.910000000,386.206216000,1100.647927550,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7837,temperature-q50-q100,vpd-q50-q95,photoperiod-q00-q75,0.590000000,19.910000000,386.206216000,1100.647927550,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7838,temperature-q50-q100,vpd-q50-q95,photoperiod-q00-q95,0.590000000,19.910000000,386.206216000,1100.647927550,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7839,temperature-q50-q100,vpd-q50-q95,photoperiod-q00-q100,0.590000000,19.910000000,386.206216000,1100.647927550,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7840,temperature-q50-q100,vpd-q50-q95,photoperiod-q05-q25,0.590000000,19.910000000,386.206216000,1100.647927550,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7841,temperature-q50-q100,vpd-q50-q95,photoperiod-q05-q50,0.590000000,19.910000000,386.206216000,1100.647927550,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
