record_id,year,species,plot_id,source_elevation_m,interval_start_doy,interval_end_doy,interval_width_days,descriptive_midpoint_doy_not_truth,start_tmin_c,end_tmin_c,end_21d_mean_tmin_c,start_vpd_pa,end_vpd_pa,end_21d_mean_vpd_pa,start_photoperiod_hours,end_photoperiod_hours,end_21d_mean_photoperiod_hours
CAL0405-HB-2008-SPRING-FAGR-1B-HALF_EXPANSION,2008,FAGR,1B,472.1352,133,141,8,137.000,1.58,0.96,1.800476,444.202330,549.154672,519.273953,14.486387223147,14.766385864569,14.398370943
CAL0405-HB-2008-SPRING-FAGR-4B-HALF_EXPANSION,2008,FAGR,4B,528.2184,133,141,8,137.000,1.58,0.96,1.800476,444.202330,549.154672,519.273953,14.486287718007,14.766274165397,14.398275107
CAL0405-HB-2008-SPRING-FAGR-4T-HALF_EXPANSION,2008,FAGR,4T,608.3808,148,154,6,151.000,5.74,8.74,3.819048,910.080870,501.603926,551.578487,14.970611413379,15.109205580150,14.843831183
CAL0405-HB-2008-SPRING-FAGR-5B-HALF_EXPANSION,2008,FAGR,5B,474.2688,133,141,8,137.000,1.58,0.96,1.800476,444.202330,549.154672,519.273953,14.486126627507,14.766093334048,14.398119957
CAL0405-HB-2008-SPRING-FAGR-5T-HALF_EXPANSION,2008,FAGR,5T,726.9480,141,148,7,144.500,-0.20,5.35,2.640952,487.235521,891.063613,527.117289,14.766929569049,14.970442286320,14.653787375
CAL0405-HB-2008-SPRING-FAGR-6T-HALF_EXPANSION,2008,FAGR,6T,767.4864,148,154,6,151.000,5.35,8.45,3.625238,891.063613,482.830680,530.973913,14.970239719167,15.108814519022,14.843476733
CAL0405-HB-2008-SPRING-FAGR-7B-HALF_EXPANSION,2008,FAGR,7B,605.0280,133,141,8,137.000,1.43,0.71,1.642857,426.391091,525.844814,500.454942,14.484308470628,14.764052394183,14.396368844
CAL0405-HB-2008-SPRING-FAGR-7T-HALF_EXPANSION,2008,FAGR,7T,822.9600,141,148,7,144.500,-0.27,4.89,2.478095,462.635838,865.463668,511.651987,14.762985071644,14.966177407162,14.650015081
CAL0405-HB-2008-SPRING-FAGR-HQ-HALF_EXPANSION,2008,FAGR,HQ,228.6000,126,133,7,129.500,2.95,2.86,2.177619,756.905386,545.420555,626.616429,14.206619236414,14.485820954553,14.070203491
CAL0405-HB-2009-SPRING-ACSA3-1B-HALF_EXPANSION,2009,ACSA3,1B,472.1352,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409549556441,14.666846400665,14.279585586
CAL0405-HB-2009-SPRING-ACSA3-4B-HALF_EXPANSION,2009,ACSA3,4B,528.2184,124,131,7,127.500,3.19,1.57,3.807619,670.366872,403.632912,577.267337,14.122302419406,14.409453343658,13.983594901
CAL0405-HB-2009-SPRING-ACSA3-4T-HALF_EXPANSION,2009,ACSA3,4T,608.3808,138,145,7,141.500,0.38,2.67,4.377143,238.586985,548.476970,508.782123,14.667519120743,14.888583948363,14.548740595
CAL0405-HB-2009-SPRING-ACSA3-5B-HALF_EXPANSION,2009,ACSA3,5B,474.2688,124,131,7,127.500,3.19,1.57,3.807619,670.366872,403.632912,577.267337,14.122166281099,14.409297583149,13.983467922
CAL0405-HB-2009-SPRING-ACSA3-5T-HALF_EXPANSION,2009,ACSA3,5T,726.9480,138,145,7,141.500,0.15,2.47,4.230000,227.339257,524.862337,488.327551,14.667368823977,14.888419975130,14.548597394
CAL0405-HB-2009-SPRING-ACSA3-6T-HALF_EXPANSION,2009,ACSA3,6T,767.4864,138,145,7,141.500,0.15,2.47,4.230000,227.339257,524.862337,488.327551,14.667188809898,14.888223580709,14.548425880
CAL0405-HB-2009-SPRING-ACSA3-7B-HALF_EXPANSION,2009,ACSA3,7B,605.0280,131,138,7,134.500,1.37,0.79,3.753333,385.745292,254.931396,505.050917,14.407539578519,14.664604252504,14.277688781
CAL0405-HB-2009-SPRING-ACSA3-7T-HALF_EXPANSION,2009,ACSA3,7T,822.9600,138,145,7,141.500,-0.10,2.34,4.129048,226.216233,514.792964,477.133300,14.663578693852,14.884285030580,14.544986196
CAL0405-HB-2009-SPRING-ACSA3-HQ-HALF_EXPANSION,2009,ACSA3,HQ,228.6000,124,131,7,127.500,3.58,2.98,4.824286,827.941513,517.498605,692.236858,14.121907954748,14.409002023780,13.983226977
CAL0405-HB-2009-SPRING-BEAL2-1B-HALF_EXPANSION,2009,BEAL2,1B,472.1352,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409549556441,14.666846400665,14.279585586
CAL0405-HB-2009-SPRING-BEAL2-4B-HALF_EXPANSION,2009,BEAL2,4B,528.2184,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409453343658,14.666739073383,14.279494791
CAL0405-HB-2009-SPRING-BEAL2-4T-HALF_EXPANSION,2009,BEAL2,4T,608.3808,138,145,7,141.500,0.38,2.67,4.377143,238.586985,548.476970,508.782123,14.667519120743,14.888583948363,14.548740595
CAL0405-HB-2009-SPRING-BEAL2-5B-HALF_EXPANSION,2009,BEAL2,5B,474.2688,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409297583149,14.666565319651,14.279347801
CAL0405-HB-2009-SPRING-BEAL2-5T-HALF_EXPANSION,2009,BEAL2,5T,726.9480,138,145,7,141.500,0.15,2.47,4.230000,227.339257,524.862337,488.327551,14.667368823977,14.888419975130,14.548597394
CAL0405-HB-2009-SPRING-BEAL2-6T-HALF_EXPANSION,2009,BEAL2,6T,767.4864,138,145,7,141.500,0.15,2.47,4.230000,227.339257,524.862337,488.327551,14.667188809898,14.888223580709,14.548425880
CAL0405-HB-2009-SPRING-BEAL2-7B-HALF_EXPANSION,2009,BEAL2,7B,605.0280,138,145,7,141.500,0.79,3.13,4.712857,254.931396,581.355669,535.524581,14.664604252504,14.885403877407,14.545963342
CAL0405-HB-2009-SPRING-BEAL2-7T-HALF_EXPANSION,2009,BEAL2,7T,822.9600,138,145,7,141.500,-0.10,2.34,4.129048,226.216233,514.792964,477.133300,14.663578693852,14.884285030580,14.544986196
CAL0405-HB-2009-SPRING-BEAL2-HQ-HALF_EXPANSION,2009,BEAL2,HQ,228.6000,131,138,7,134.500,2.98,2.38,4.848095,517.498605,325.430899,631.749562,14.409002023780,14.666235618476,14.279068884
CAL0405-HB-2009-SPRING-FAGR-1B-HALF_EXPANSION,2009,FAGR,1B,472.1352,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409549556441,14.666846400665,14.279585586
CAL0405-HB-2009-SPRING-FAGR-4B-HALF_EXPANSION,2009,FAGR,4B,528.2184,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409453343658,14.666739073383,14.279494791
CAL0405-HB-2009-SPRING-FAGR-4T-HALF_EXPANSION,2009,FAGR,4T,608.3808,138,145,7,141.500,0.38,2.67,4.377143,238.586985,548.476970,508.782123,14.667519120743,14.888583948363,14.548740595
CAL0405-HB-2009-SPRING-FAGR-5B-HALF_EXPANSION,2009,FAGR,5B,474.2688,131,138,7,134.500,1.57,1.06,3.883333,403.632912,261.696851,523.169723,14.409297583149,14.666565319651,14.279347801
CAL0405-HB-2009-SPRING-FAGR-5T-HALF_EXPANSION,2009,FAGR,5T,726.9480,138,145,7,141.500,0.15,2.47,4.230000,227.339257,524.862337,488.327551,14.667368823977,14.888419975130,14.548597394
CAL0405-HB-2009-SPRING-FAGR-6T-HALF_EXPANSION,2009,FAGR,6T,767.4864,138,145,7,141.500,0.15,2.47,4.230000,227.339257,524.862337,488.327551,14.667188809898,14.888223580709,14.548425880
CAL0405-HB-2009-SPRING-FAGR-7B-HALF_EXPANSION,2009,FAGR,7B,605.0280,131,138,7,134.500,1.37,0.79,3.753333,385.745292,254.931396,505.050917,14.407539578519,14.664604252504,14.277688781
CAL0405-HB-2009-SPRING-FAGR-7T-HALF_EXPANSION,2009,FAGR,7T,822.9600,138,145,7,141.500,-0.10,2.34,4.129048,226.216233,514.792964,477.133300,14.663578693852,14.884285030580,14.544986196
CAL0405-HB-2009-SPRING-FAGR-HQ-HALF_EXPANSION,2009,FAGR,HQ,228.6000,131,138,7,134.500,2.98,2.38,4.848095,517.498605,325.430899,631.749562,14.409002023780,14.666235618476,14.279068884
CAL0405-HB-2010-SPRING-ACSA3-1B-HALF_EXPANSION,2010,ACSA3,1B,472.1352,116,124,8,120.000,4.24,7.79,0.990952,500.290200,637.377729,489.100401,13.765356086995,14.122386511509,13.666095960
CAL0405-HB-2010-SPRING-ACSA3-4B-HALF_EXPANSION,2010,ACSA3,4B,528.2184,116,124,8,120.000,4.24,7.79,0.990952,500.290200,637.377729,489.100401,13.765286710506,14.122302419406,13.666030521
CAL0405-HB-2010-SPRING-ACSA3-4T-HALF_EXPANSION,2010,ACSA3,4T,608.3808,137,144,7,140.500,1.04,11.65,3.505714,850.224999,979.263857,538.373004,14.632823061682,14.859472088509,14.512280102
CAL0405-HB-2010-SPRING-ACSA3-5B-HALF_EXPANSION,2010,ACSA3,5B,474.2688,116,124,8,120.000,4.24,7.79,0.990952,500.290200,637.377729,489.100401,13.765174395440,14.122166281099,13.665924579
CAL0405-HB-2010-SPRING-ACSA3-5T-HALF_EXPANSION,2010,ACSA3,5T,726.9480,130,137,7,133.500,-3.10,1.11,1.495238,193.531703,813.039081,459.227069,14.370668371586,14.632674884730,14.239283730
CAL0405-HB-2010-SPRING-ACSA3-6T-HALF_EXPANSION,2010,ACSA3,6T,767.4864,137,144,7,140.500,1.11,11.58,3.340476,813.039081,942.533381,517.374413,14.632497409564,14.859115717368,14.511970223
CAL0405-HB-2010-SPRING-ACSA3-7B-HALF_EXPANSION,2010,ACSA3,7B,605.0280,116,124,8,120.000,4.37,7.52,0.857143,475.381635,609.506760,472.313425,13.763906716738,14.120629729342,13.664728839
CAL0405-HB-2010-SPRING-ACSA3-7T-HALF_EXPANSION,2010,ACSA3,7T,822.9600,124,130,6,127.000,6.71,-3.38,1.393810,530.226226,188.036630,443.420360,14.119826152981,14.367329921508,13.937172606
CAL0405-HB-2010-SPRING-ACSA3-HQ-HALF_EXPANSION,2010,ACSA3,HQ,228.6000,116,124,8,120.000,4.81,9.18,1.965238,618.383232,788.074617,591.283108,13.764961273872,14.121907954748,13.665723552
CAL0405-HB-2010-SPRING-BEAL2-1B-HALF_EXPANSION,2010,BEAL2,1B,472.1352,130,137,7,133.500,-1.93,1.07,2.290000,225.607761,933.498063,516.946502,14.370208214899,14.632159829545,14.238850140
CAL0405-HB-2010-SPRING-BEAL2-4B-HALF_EXPANSION,2010,BEAL2,4B,528.2184,124,130,6,127.000,7.79,-1.93,2.314286,637.377729,225.607761,514.451750,14.122302419406,14.370113679429,13.939428593
CAL0405-HB-2010-SPRING-BEAL2-4T-HALF_EXPANSION,2010,BEAL2,4T,608.3808,137,144,7,140.500,1.04,11.65,3.505714,850.224999,979.263857,538.373004,14.632823061682,14.859472088509,14.512280102
CAL0405-HB-2010-SPRING-BEAL2-5B-HALF_EXPANSION,2010,BEAL2,5B,474.2688,130,137,7,133.500,-1.93,1.07,2.290000,225.607761,933.498063,516.946502,14.369960634324,14.631882712677,14.238616854
CAL0405-HB-2010-SPRING-BEAL2-5T-HALF_EXPANSION,2010,BEAL2,5T,726.9480,137,144,7,140.500,1.11,11.58,3.340476,813.039081,942.533381,517.374413,14.632674884730,14.859309933774,14.512139102
CAL0405-HB-2010-SPRING-BEAL2-6T-HALF_EXPANSION,2010,BEAL2,6T,767.4864,137,144,7,140.500,1.11,11.58,3.340476,813.039081,942.533381,517.374413,14.632497409564,14.859115717368,14.511970223
CAL0405-HB-2010-SPRING-BEAL2-7B-HALF_EXPANSION,2010,BEAL2,7B,605.0280,130,137,7,133.500,-2.24,1.14,2.080476,216.954904,894.359984,500.766329,14.368233274891,14.629949299999,14.236989218
CAL0405-HB-2010-SPRING-BEAL2-7T-HALF_EXPANSION,2010,BEAL2,7T,822.9600,130,137,7,133.500,-3.38,1.29,1.344286,188.036630,780.105886,447.004073,14.367329921508,14.628938201501,14.236138013
CAL0405-HB-2010-SPRING-BEAL2-HQ-HALF_EXPANSION,2010,BEAL2,HQ,228.6000,116,124,8,120.000,4.81,9.18,1.965238,618.383232,788.074617,591.283108,13.764961273872,14.121907954748,13.665723552
CAL0405-HB-2010-SPRING-FAGR-1B-HALF_EXPANSION,2010,FAGR,1B,472.1352,130,137,7,133.500,-1.93,1.07,2.290000,225.607761,933.498063,516.946502,14.370208214899,14.632159829545,14.238850140
CAL0405-HB-2010-SPRING-FAGR-4B-HALF_EXPANSION,2010,FAGR,4B,528.2184,124,130,6,127.000,7.79,-1.93,2.314286,637.377729,225.607761,514.451750,14.122302419406,14.370113679429,13.939428593
CAL0405-HB-2010-SPRING-FAGR-4T-HALF_EXPANSION,2010,FAGR,4T,608.3808,137,144,7,140.500,1.04,11.65,3.505714,850.224999,979.263857,538.373004,14.632823061682,14.859472088509,14.512280102
CAL0405-HB-2010-SPRING-FAGR-5B-HALF_EXPANSION,2010,FAGR,5B,474.2688,130,137,7,133.500,-1.93,1.07,2.290000,225.607761,933.498063,516.946502,14.369960634324,14.631882712677,14.238616854
CAL0405-HB-2010-SPRING-FAGR-5T-HALF_EXPANSION,2010,FAGR,5T,726.9480,137,144,7,140.500,1.11,11.58,3.340476,813.039081,942.533381,517.374413,14.632674884730,14.859309933774,14.512139102
CAL0405-HB-2010-SPRING-FAGR-6T-HALF_EXPANSION,2010,FAGR,6T,767.4864,137,144,7,140.500,1.11,11.58,3.340476,813.039081,942.533381,517.374413,14.632497409564,14.859115717368,14.511970223
CAL0405-HB-2010-SPRING-FAGR-7B-HALF_EXPANSION,2010,FAGR,7B,605.0280,130,137,7,133.500,-2.24,1.14,2.080476,216.954904,894.359984,500.766329,14.368233274891,14.629949299999,14.236989218
CAL0405-HB-2010-SPRING-FAGR-7T-HALF_EXPANSION,2010,FAGR,7T,822.9600,130,137,7,133.500,-3.38,1.29,1.344286,188.036630,780.105886,447.004073,14.367329921508,14.628938201501,14.236138013
CAL0405-HB-2010-SPRING-FAGR-HQ-HALF_EXPANSION,2010,FAGR,HQ,228.6000,116,124,8,120.000,4.81,9.18,1.965238,618.383232,788.074617,591.283108,13.764961273872,14.121907954748,13.665723552
CAL0405-HB-2011-SPRING-ACSA3-1B-HALF_EXPANSION,2011,ACSA3,1B,472.1352,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.370208214899,14.596751635401,14.197573772
CAL0405-HB-2011-SPRING-ACSA3-4B-HALF_EXPANSION,2011,ACSA3,4B,528.2184,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.370113679429,14.596647361876,14.197486429
CAL0405-HB-2011-SPRING-ACSA3-4T-HALF_EXPANSION,2011,ACSA3,4T,608.3808,143,151,8,147.000,6.66,11.78,8.875714,208.644923,929.668911,484.595418,14.829506043141,15.044303807883,14.752466532
CAL0405-HB-2011-SPRING-ACSA3-5B-HALF_EXPANSION,2011,ACSA3,5B,474.2688,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.369960634324,14.596478551853,14.197345029
CAL0405-HB-2011-SPRING-ACSA3-5T-HALF_EXPANSION,2011,ACSA3,5T,726.9480,143,151,8,147.000,6.40,11.78,8.724762,199.423471,885.860172,461.569347,14.829345754585,15.044130011910,14.752310903
CAL0405-HB-2011-SPRING-ACSA3-6T-HALF_EXPANSION,2011,ACSA3,6T,767.4864,143,151,8,147.000,6.40,11.78,8.724762,199.423471,885.860172,461.569347,14.829153773303,15.043921852813,14.752124501
CAL0405-HB-2011-SPRING-ACSA3-7B-HALF_EXPANSION,2011,ACSA3,7B,605.0280,136,143,7,139.500,5.73,6.50,5.700000,211.551743,194.172390,395.169675,14.594573276322,14.826397421392,14.472461627
CAL0405-HB-2011-SPRING-ACSA3-7T-HALF_EXPANSION,2011,ACSA3,7T,822.9600,143,151,8,147.000,5.62,12.30,8.613333,165.761196,806.952701,424.407124,14.825303707169,15.039747425826,14.748386326
CAL0405-HB-2011-SPRING-ACSA3-HQ-HALF_EXPANSION,2011,ACSA3,HQ,228.6000,130,136,6,133.000,3.79,7.46,4.856667,598.751740,193.907756,605.943233,14.369670227402,14.596158231250,14.197076719
CAL0405-HB-2011-SPRING-BEAL2-1B-HALF_EXPANSION,2011,BEAL2,1B,472.1352,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.370208214899,14.596751635401,14.197573772
CAL0405-HB-2011-SPRING-BEAL2-4B-HALF_EXPANSION,2011,BEAL2,4B,528.2184,136,143,7,139.500,6.18,7.06,5.776667,210.623205,221.531497,418.952658,14.596647361876,14.828674139629,14.474432681
CAL0405-HB-2011-SPRING-BEAL2-4T-HALF_EXPANSION,2011,BEAL2,4T,608.3808,143,151,8,147.000,6.66,11.78,8.875714,208.644923,929.668911,484.595418,14.829506043141,15.044303807883,14.752466532
CAL0405-HB-2011-SPRING-BEAL2-5B-HALF_EXPANSION,2011,BEAL2,5B,474.2688,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.369960634324,14.596478551853,14.197345029
CAL0405-HB-2011-SPRING-BEAL2-5T-HALF_EXPANSION,2011,BEAL2,5T,726.9480,143,151,8,147.000,6.40,11.78,8.724762,199.423471,885.860172,461.569347,14.829345754585,15.044130011910,14.752310903
CAL0405-HB-2011-SPRING-BEAL2-6T-HALF_EXPANSION,2011,BEAL2,6T,767.4864,143,151,8,147.000,6.40,11.78,8.724762,199.423471,885.860172,461.569347,14.829153773303,15.043921852813,14.752124501
CAL0405-HB-2011-SPRING-BEAL2-7B-HALF_EXPANSION,2011,BEAL2,7B,605.0280,136,143,7,139.500,5.73,6.50,5.700000,211.551743,194.172390,395.169675,14.594573276322,14.826397421392,14.472461627
CAL0405-HB-2011-SPRING-BEAL2-7T-HALF_EXPANSION,2011,BEAL2,7T,822.9600,143,151,8,147.000,5.62,12.30,8.613333,165.761196,806.952701,424.407124,14.825303707169,15.039747425826,14.748386326
CAL0405-HB-2011-SPRING-BEAL2-HQ-HALF_EXPANSION,2011,BEAL2,HQ,228.6000,130,136,6,133.000,3.79,7.46,4.856667,598.751740,193.907756,605.943233,14.369670227402,14.596158231250,14.197076719
CAL0405-HB-2011-SPRING-FAGR-1B-HALF_EXPANSION,2011,FAGR,1B,472.1352,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.370208214899,14.596751635401,14.197573772
CAL0405-HB-2011-SPRING-FAGR-4B-HALF_EXPANSION,2011,FAGR,4B,528.2184,136,143,7,139.500,6.18,7.06,5.776667,210.623205,221.531497,418.952658,14.596647361876,14.828674139629,14.474432681
CAL0405-HB-2011-SPRING-FAGR-4T-HALF_EXPANSION,2011,FAGR,4T,608.3808,143,151,8,147.000,6.66,11.78,8.875714,208.644923,929.668911,484.595418,14.829506043141,15.044303807883,14.752466532
CAL0405-HB-2011-SPRING-FAGR-5B-HALF_EXPANSION,2011,FAGR,5B,474.2688,130,136,6,133.000,3.25,6.18,4.094762,474.797449,210.623205,505.010593,14.369960634324,14.596478551853,14.197345029
CAL0405-HB-2011-SPRING-FAGR-5T-HALF_EXPANSION,2011,FAGR,5T,726.9480,143,151,8,147.000,6.40,11.78,8.724762,199.423471,885.860172,461.569347,14.829345754585,15.044130011910,14.752310903
CAL0405-HB-2011-SPRING-FAGR-6T-HALF_EXPANSION,2011,FAGR,6T,767.4864,143,151,8,147.000,6.40,11.78,8.724762,199.423471,885.860172,461.569347,14.829153773303,15.043921852813,14.752124501
CAL0405-HB-2011-SPRING-FAGR-7B-HALF_EXPANSION,2011,FAGR,7B,605.0280,136,143,7,139.500,5.73,6.50,5.700000,211.551743,194.172390,395.169675,14.594573276322,14.826397421392,14.472461627
CAL0405-HB-2011-SPRING-FAGR-7T-HALF_EXPANSION,2011,FAGR,7T,822.9600,143,151,8,147.000,5.62,12.30,8.613333,165.761196,806.952701,424.407124,14.825303707169,15.039747425826,14.748386326
CAL0405-HB-2011-SPRING-FAGR-HQ-HALF_EXPANSION,2011,FAGR,HQ,228.6000,136,143,7,139.500,7.46,7.92,6.612857,193.907756,247.420345,497.754789,14.596158231250,14.828137218196,14.473967849
CAL0405-HB-2012-SPRING-ACSA3-1B-HALF_EXPANSION,2012,ACSA3,1B,472.1352,122,128,6,125.000,0.08,1.24,1.357143,256.094730,836.159594,492.933927,14.035714442477,14.289772115501,13.849908427
CAL0405-HB-2012-SPRING-ACSA3-4B-HALF_EXPANSION,2012,ACSA3,4B,528.2184,114,122,8,118.000,2.15,0.08,0.165238,433.769732,256.094730,599.840585,13.672134018840,14.035633956209,13.572050104
CAL0405-HB-2012-SPRING-ACSA3-4T-HALF_EXPANSION,2012,ACSA3,4T,608.3808,128,135,7,131.500,1.21,8.05,1.477619,714.486236,477.487641,370.153673,14.290343266342,14.561284606542,14.156310191
CAL0405-HB-2012-SPRING-ACSA3-5B-HALF_EXPANSION,2012,ACSA3,5B,474.2688,122,128,6,125.000,0.08,1.24,1.357143,256.094730,836.159594,492.933927,14.035503655411,14.289533471403,13.849717431
CAL0405-HB-2012-SPRING-ACSA3-5T-HALF_EXPANSION,2012,ACSA3,5T,726.9480,128,135,7,131.500,1.32,8.04,1.300476,679.988715,454.841227,354.223184,14.290215662263,14.561140778707,14.156190335
CAL0405-HB-2012-SPRING-ACSA3-6T-HALF_EXPANSION,2012,ACSA3,6T,767.4864,135,142,7,138.500,8.04,9.18,4.635238,454.841227,811.737621,478.158003,14.560968512508,14.798356354091,14.437077316
CAL0405-HB-2012-SPRING-ACSA3-7B-HALF_EXPANSION,2012,ACSA3,7B,605.0280,128,135,7,131.500,1.33,8.48,1.778095,706.559775,500.308205,376.402560,14.287868456506,14.558495181826,14.153985632
CAL0405-HB-2012-SPRING-ACSA3-7T-HALF_EXPANSION,2012,ACSA3,7T,822.9600,135,142,7,138.500,8.48,9.55,4.609048,423.548066,740.996175,432.441709,14.557513751101,14.794552210579,14.433798550
CAL0405-HB-2012-SPRING-ACSA3-HQ-HALF_EXPANSION,2012,ACSA3,HQ,228.6000,128,135,7,131.500,1.07,8.70,2.999524,933.493392,631.467899,487.091636,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2012-SPRING-BEAL2-1B-HALF_EXPANSION,2012,BEAL2,1B,472.1352,128,135,7,131.500,1.24,8.30,1.991905,836.159594,524.399479,406.306546,14.289772115501,14.560640840369,14.155773718
CAL0405-HB-2012-SPRING-BEAL2-4B-HALF_EXPANSION,2012,BEAL2,4B,528.2184,128,135,7,131.500,1.24,8.30,1.991905,836.159594,524.399479,406.306546,14.289680992332,14.560538132297,14.155688127
CAL0405-HB-2012-SPRING-BEAL2-4T-HALF_EXPANSION,2012,BEAL2,4T,608.3808,135,142,7,138.500,8.05,9.16,4.733810,477.487641,853.466608,501.966611,14.561284606542,14.798704421262,14.437377305
CAL0405-HB-2012-SPRING-BEAL2-5B-HALF_EXPANSION,2012,BEAL2,5B,474.2688,128,135,7,131.500,1.24,8.30,1.991905,836.159594,524.399479,406.306546,14.289533471403,14.560371856580,14.155549563
CAL0405-HB-2012-SPRING-BEAL2-5T-HALF_EXPANSION,2012,BEAL2,5T,726.9480,135,142,7,138.500,8.04,9.18,4.635238,454.841227,811.737621,478.158003,14.561140778707,14.798546045006,14.437240806
CAL0405-HB-2012-SPRING-BEAL2-6T-HALF_EXPANSION,2012,BEAL2,6T,767.4864,135,142,7,138.500,8.04,9.18,4.635238,454.841227,811.737621,478.158003,14.560968512508,14.798356354091,14.437077316
CAL0405-HB-2012-SPRING-BEAL2-7B-HALF_EXPANSION,2012,BEAL2,7B,605.0280,128,135,7,131.500,1.33,8.48,1.778095,706.559775,500.308205,376.402560,14.287868456506,14.558495181826,14.153985632
CAL0405-HB-2012-SPRING-BEAL2-7T-HALF_EXPANSION,2012,BEAL2,7T,822.9600,142,150,8,146.000,9.55,11.59,7.795238,740.996175,454.366821,502.664636,14.794552210579,15.016177512215,14.716366444
CAL0405-HB-2012-SPRING-BEAL2-HQ-HALF_EXPANSION,2012,BEAL2,HQ,228.6000,128,135,7,131.500,1.07,8.70,2.999524,933.493392,631.467899,487.091636,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2012-SPRING-FAGR-1B-HALF_EXPANSION,2012,FAGR,1B,472.1352,128,135,7,131.500,1.24,8.30,1.991905,836.159594,524.399479,406.306546,14.289772115501,14.560640840369,14.155773718
CAL0405-HB-2012-SPRING-FAGR-4B-HALF_EXPANSION,2012,FAGR,4B,528.2184,135,142,7,138.500,8.30,9.27,5.088571,524.399479,959.551278,552.143645,14.560538132297,14.797882442328,14.436668863
CAL0405-HB-2012-SPRING-FAGR-4T-HALF_EXPANSION,2012,FAGR,4T,608.3808,135,142,7,138.500,8.05,9.16,4.733810,477.487641,853.466608,501.966611,14.561284606542,14.798704421262,14.437377305
CAL0405-HB-2012-SPRING-FAGR-5B-HALF_EXPANSION,2012,FAGR,5B,474.2688,135,142,7,138.500,8.30,9.27,5.088571,524.399479,959.551278,552.143645,14.560371856580,14.797699348895,14.436511058
CAL0405-HB-2012-SPRING-FAGR-5T-HALF_EXPANSION,2012,FAGR,5T,726.9480,135,142,7,138.500,8.04,9.18,4.635238,454.841227,811.737621,478.158003,14.561140778707,14.798546045006,14.437240806
CAL0405-HB-2012-SPRING-FAGR-6T-HALF_EXPANSION,2012,FAGR,6T,767.4864,135,142,7,138.500,8.04,9.18,4.635238,454.841227,811.737621,478.158003,14.560968512508,14.798356354091,14.437077316
CAL0405-HB-2012-SPRING-FAGR-7B-HALF_EXPANSION,2012,FAGR,7B,605.0280,135,142,7,138.500,8.48,9.43,4.977619,500.308205,885.665243,506.967541,14.558495181826,14.795632881046,14.434729987
CAL0405-HB-2012-SPRING-FAGR-7T-HALF_EXPANSION,2012,FAGR,7T,822.9600,142,150,8,146.000,9.55,11.59,7.795238,740.996175,454.366821,502.664636,14.794552210579,15.016177512215,14.716366444
CAL0405-HB-2012-SPRING-FAGR-HQ-HALF_EXPANSION,2012,FAGR,HQ,228.6000,128,135,7,131.500,1.07,8.70,2.999524,933.493392,631.467899,487.091636,14.289253546560,14.560056344769,14.155286633
CAL0405-HB-2013-SPRING-ACSA3-1B-HALF_EXPANSION,2013,ACSA3,1B,472.1352,119,126,7,122.500,1.66,1.82,-0.179048,830.386537,1119.981567,713.853992,13.902356192620,14.207117982458,13.758732663
CAL0405-HB-2013-SPRING-ACSA3-4B-HALF_EXPANSION,2013,ACSA3,4B,528.2184,119,126,7,122.500,1.66,1.82,-0.179048,830.386537,1119.981567,713.853992,13.902281211391,14.207030342633,13.758663459
CAL0405-HB-2013-SPRING-ACSA3-4T-HALF_EXPANSION,2013,ACSA3,4T,608.3808,126,133,7,129.500,1.96,-0.50,2.310000,1041.202717,315.543179,726.552991,14.207667299488,14.487010912939,14.071184598
CAL0405-HB-2013-SPRING-ACSA3-5B-HALF_EXPANSION,2013,ACSA3,5B,474.2688,119,126,7,122.500,1.66,1.82,-0.179048,830.386537,1119.981567,713.853992,13.902159822749,14.206888460904,13.758551424
CAL0405-HB-2013-SPRING-ACSA3-5T-HALF_EXPANSION,2013,ACSA3,5T,726.9480,133,141,8,137.000,-0.80,8.86,3.594286,300.527289,477.137621,691.444426,14.486871570592,14.766929569049,14.398837429
CAL0405-HB-2013-SPRING-ACSA3-6T-HALF_EXPANSION,2013,ACSA3,6T,767.4864,126,133,7,129.500,2.01,-0.80,2.276667,997.899154,300.527289,695.355034,14.207397581242,14.486704676700,14.070932111
